#1:n	2:kx	3:s(n,kx)
8	5	6.7247e-16
8	6	6.73107e-16
8	7	6.73852e-16
8	8	6.74701e-16
8	9	6.7565e-16
8	10	6.76693e-16
8	11	6.77826e-16
8	12	6.79043e-16
8	13	6.80338e-16
8	14	6.81705e-16
8	15	6.83136e-16
8	16	6.84626e-16
8	17	6.86168e-16
8	18	6.87754e-16
8	19	6.89378e-16
8	20	6.91032e-16
8	21	6.92709e-16
8	22	6.94402e-16
8	23	6.96105e-16
8	24	6.97809e-16
8	25	6.9951e-16
8	26	7.01198e-16
8	27	7.0287e-16
8	28	7.04517e-16
8	29	7.06134e-16
8	30	7.07716e-16
8	31	7.09256e-16
8	32	7.10749e-16
8	33	7.12191e-16
8	34	7.13576e-16
8	35	7.149e-16
8	36	7.16158e-16
8	37	7.17347e-16
8	38	7.18462e-16
8	39	7.19501e-16
8	40	7.2046e-16
8	41	7.21337e-16
8	42	7.22128e-16
8	43	7.22831e-16
8	44	7.23445e-16
8	45	7.23968e-16
8	46	7.24397e-16
8	47	7.24732e-16
8	48	7.24972e-16
8	49	7.25117e-16
8	50	7.25165e-16
8	51	7.25117e-16
8	52	7.24972e-16
8	53	7.24732e-16
8	54	7.24397e-16
8	55	7.23968e-16
8	56	7.23445e-16
8	57	7.22831e-16
8	58	7.22128e-16
8	59	7.21337e-16
8	60	7.2046e-16
8	61	7.19501e-16
8	62	7.18462e-16
8	63	7.17347e-16
8	64	7.16158e-16
8	65	7.149e-16
8	66	7.13576e-16
8	67	7.12191e-16
8	68	7.10749e-16
8	69	7.09256e-16
8	70	7.07716e-16
8	71	7.06134e-16
8	72	7.04517e-16
8	73	7.0287e-16
8	74	7.01198e-16
8	75	6.9951e-16
8	76	6.97809e-16
8	77	6.96105e-16
8	78	6.94402e-16
8	79	6.92709e-16
8	80	6.91032e-16
8	81	6.89378e-16
8	82	6.87754e-16
8	83	6.86168e-16
8	84	6.84626e-16
8	85	6.83136e-16
8	86	6.81705e-16
8	87	6.80338e-16
8	88	6.79043e-16
8	89	6.77826e-16
8	90	6.76693e-16
8	91	6.7565e-16
8	92	6.74701e-16
8	93	6.73852e-16
8	94	6.73107e-16
8	95	6.7247e-16
8	96	6.71944e-16
8	97	6.71532e-16
8	98	6.71237e-16
8	99	6.71058e-16

9	0	6.92662e-16
9	1	6.71058e-16
9	2	6.71237e-16
9	3	6.71532e-16
9	4	6.71944e-16
9	5	6.7247e-16
9	6	6.73107e-16
9	7	6.73852e-16
9	8	6.74701e-16
9	9	6.7565e-16
9	10	6.76693e-16
9	11	6.77826e-16
9	12	6.79043e-16
9	13	6.80338e-16
9	14	6.81705e-16
9	15	6.83136e-16
9	16	6.84626e-16
9	17	6.86168e-16
9	18	6.87754e-16
9	19	6.89378e-16
9	20	6.91032e-16
9	21	6.92709e-16
9	22	6.94402e-16
9	23	6.96105e-16
9	24	6.97809e-16
9	25	6.9951e-16
9	26	7.01198e-16
9	27	7.0287e-16
9	28	7.04517e-16
9	29	7.06134e-16
9	30	7.07716e-16
9	31	7.09256e-16
9	32	7.10749e-16
9	33	7.12191e-16
9	34	7.13576e-16
9	35	7.149e-16
9	36	7.16158e-16
9	37	7.17347e-16
9	38	7.18462e-16
9	39	7.19501e-16
9	40	7.2046e-16
9	41	7.21337e-16
9	42	7.22128e-16
9	43	7.22831e-16
9	44	7.23445e-16
9	45	7.23968e-16
9	46	7.24397e-16
9	47	7.24732e-16
9	48	7.24972e-16
9	49	7.25117e-16
9	50	7.25165e-16
9	51	7.25117e-16
9	52	7.24972e-16
9	53	7.24732e-16
9	54	7.24397e-16
9	55	7.23968e-16
9	56	7.23445e-16
9	57	7.22831e-16
9	58	7.22128e-16
9	59	7.21337e-16
9	60	7.2046e-16
9	61	7.19501e-16
9	62	7.18462e-16
9	63	7.17347e-16
9	64	7.16158e-16
9	65	7.149e-16
9	66	7.13576e-16
9	67	7.12191e-16
9	68	7.10749e-16
9	69	7.09256e-16
9	70	7.07716e-16
9	71	7.06134e-16
9	72	7.04517e-16
9	73	7.0287e-16
9	74	7.01198e-16
9	75	6.9951e-16
9	76	6.97809e-16
9	77	6.96105e-16
9	78	6.94402e-16
9	79	6.92709e-16
9	80	6.91032e-16
9	81	6.89378e-16
9	82	6.87754e-16
9	83	6.86168e-16
9	84	6.84626e-16
9	85	6.83136e-16
9	86	6.81705e-16
9	87	6.80338e-16
9	88	6.79043e-16
9	89	6.77826e-16
9	90	6.76693e-16
9	91	6.7565e-16
9	92	6.74701e-16
9	93	6.73852e-16
9	94	6.73107e-16
9	95	6.7247e-16
9	96	6.71944e-16
9	97	6.71532e-16
9	98	6.71237e-16
9	99	6.71058e-16

10	0	6.92662e-16
10	1	6.71058e-16
10	2	6.71237e-16
10	3	6.71532e-16
10	4	6.71944e-16
10	5	6.7247e-16
10	6	6.73107e-16
10	7	6.73852e-16
10	8	6.74701e-16
10	9	6.7565e-16
10	10	6.76693e-16
10	11	6.77826e-16
10	12	6.79043e-16
10	13	6.80338e-16
10	14	6.81705e-16
10	15	6.83136e-16
10	16	6.84626e-16
10	17	6.86168e-16
10	18	6.87754e-16
10	19	6.89378e-16
10	20	6.91032e-16
10	21	6.92709e-16
10	22	6.94402e-16
10	23	6.96105e-16
10	24	6.97809e-16
10	25	6.9951e-16
10	26	7.01198e-16
10	27	7.0287e-16
10	28	7.04517e-16
10	29	7.06134e-16
10	30	7.07716e-16
10	31	7.09256e-16
10	32	7.10749e-16
10	33	7.12191e-16
10	34	7.13576e-16
10	35	7.149e-16
10	36	7.16158e-16
10	37	7.17347e-16
10	38	7.18462e-16
10	39	7.19501e-16
10	40	7.2046e-16
10	41	7.21337e-16
10	42	7.22128e-16
10	43	7.22831e-16
10	44	7.23445e-16
10	45	7.23968e-16
10	46	7.24397e-16
10	47	7.24732e-16
10	48	7.24972e-16
10	49	7.25117e-16
10	50	7.25165e-16
10	51	7.25117e-16
10	52	7.24972e-16
10	53	7.24732e-16
10	54	7.24397e-16
10	55	7.23968e-16
10	56	7.23445e-16
10	57	7.22831e-16
10	58	7.22128e-16
10	59	7.21337e-16
10	60	7.2046e-16
10	61	7.19501e-16
10	62	7.18462e-16
10	63	7.17347e-16
10	64	7.16158e-16
10	65	7.149e-16
10	66	7.13576e-16
10	67	7.12191e-16
10	68	7.10749e-16
10	69	7.09256e-16
10	70	7.07716e-16
10	71	7.06134e-16
10	72	7.04517e-16
10	73	7.0287e-16
10	74	7.01198e-16
10	75	6.9951e-16
10	76	6.97809e-16
10	77	6.96105e-16
10	78	6.94402e-16
10	79	6.92709e-16
10	80	6.91032e-16
10	81	6.89378e-16
10	82	6.87754e-16
10	83	6.86168e-16
10	84	6.84626e-16
10	85	6.83136e-16
10	86	6.81705e-16
10	87	6.80338e-16
10	88	6.79043e-16
10	89	6.77826e-16
10	90	6.76693e-16
10	91	6.7565e-16
10	92	6.74701e-16
10	93	6.73852e-16
10	94	6.73107e-16
10	95	6.7247e-16
10	96	6.71944e-16
10	97	6.71532e-16
10	98	6.71237e-16
10	99	6.71058e-16

11	0	6.92662e-16
11	1	6.71058e-16
11	2	6.71237e-16
11	3	6.71532e-16
11	4	6.71944e-16
11	5	6.7247e-16
11	6	6.73107e-16
11	7	6.73852e-16
11	8	6.74701e-16
11	9	6.7565e-16
11	10	6.76693e-16
11	11	6.77826e-16
11	12	6.79043e-16
11	13	6.80338e-16
11	14	6.81705e-16
11	15	6.83136e-16
11	16	6.84626e-16
11	17	6.86168e-16
11	18	6.87754e-16
11	19	6.89378e-16
11	20	6.91032e-16
11	21	6.92709e-16
11	22	6.94402e-16
11	23	6.96105e-16
11	24	6.97809e-16
11	25	6.9951e-16
11	26	7.01198e-16
11	27	7.0287e-16
11	28	7.04517e-16
11	29	7.06134e-16
11	30	7.07716e-16
11	31	7.09256e-16
11	32	7.10749e-16
11	33	7.12191e-16
11	34	7.13576e-16
11	35	7.149e-16
11	36	7.16158e-16
11	37	7.17347e-16
11	38	7.18462e-16
11	39	7.19501e-16
11	40	7.2046e-16
11	41	7.21337e-16
11	42	7.22128e-16
11	43	7.22831e-16
11	44	7.23445e-16
11	45	7.23968e-16
