#1:kx	2:n	3:s(n)
23	23	9.2433e-18
23	24	9.22693e-18
23	25	9.2269e-18
23	26	9.28525e-18
23	27	9.23649e-18
23	28	9.35299e-18
23	29	9.3342e-18
23	30	9.34405e-18
23	31	9.39603e-18
23	32	9.4848e-18
23	33	9.46327e-18
23	34	9.41378e-18
23	35	9.64455e-18
23	36	9.86931e-18
23	37	1.00856e-17
23	38	1.02915e-17
23	39	1.04851e-17
23	40	1.06652e-17
23	41	1.08306e-17
23	42	1.09804e-17
23	43	1.11139e-17
23	44	1.12306e-17
23	45	1.13299e-17
23	46	1.14116e-17
23	47	1.14754e-17
23	48	1.15211e-17
23	49	1.15485e-17
23	50	1.15577e-17
23	51	1.15485e-17
23	52	1.15211e-17
23	53	1.14754e-17
23	54	1.14116e-17
23	55	1.13299e-17
23	56	1.12306e-17
23	57	1.11139e-17
23	58	1.09804e-17
23	59	1.08306e-17
23	60	1.06652e-17
23	61	1.04851e-17
23	62	1.02915e-17
23	63	1.00856e-17
23	64	9.86931e-18
23	65	9.64455e-18
23	66	9.52356e-18
23	67	9.43691e-18
23	68	9.52316e-18
23	69	9.42429e-18
23	70	9.43076e-18
23	71	9.37307e-18
23	72	9.38406e-18
23	73	9.3979e-18
23	74	9.41437e-18
23	75	9.3706e-18
23	76	9.39573e-18
23	77	9.44982e-18
23	78	9.41346e-18
23	79	9.44958e-18
23	80	9.50631e-18
23	81	9.45416e-18
23	82	9.46396e-18
23	83	9.51728e-18
23	84	9.49694e-18
23	85	9.62413e-18
23	86	9.66567e-18
23	87	9.62343e-18
23	88	9.74419e-18
23	89	9.8087e-18
23	90	9.73446e-18
23	91	9.89732e-18
23	92	9.9214e-18
23	93	9.8831e-18
23	94	1.00101e-17
23	95	1.01193e-17
23	96	1.02099e-17
23	97	1.02811e-17
23	98	1.03323e-17
23	99	1.03632e-17

24	0	1.03735e-17
24	1	1.03632e-17
24	2	1.03323e-17
24	3	1.02811e-17
24	4	1.02099e-17
24	5	1.01193e-17
24	6	1.00101e-17
24	7	9.8831e-18
24	8	9.73966e-18
24	9	9.58127e-18
24	10	9.40977e-18
24	11	9.23863e-18
24	12	9.25898e-18
24	13	9.23399e-18
24	14	9.29192e-18
24	15	9.24931e-18
24	16	9.17792e-18
24	17	9.16542e-18
24	18	9.18369e-18
24	19	9.27707e-18
24	20	9.27339e-18
24	21	9.26807e-18
24	22	9.29231e-18
24	23	9.25039e-18
24	24	9.24336e-18
24	25	9.2394e-18
24	26	9.28697e-18
24	27	9.26267e-18
24	28	9.35835e-18
24	29	9.34141e-18
24	30	9.36918e-18
24	31	9.39726e-18
24	32	9.50224e-18
24	33	9.47071e-18
24	34	9.41378e-18
24	35	9.64455e-18
24	36	9.86931e-18
24	37	1.00856e-17
24	38	1.02915e-17
24	39	1.04851e-17
24	40	1.06652e-17
24	41	1.08306e-17
24	42	1.09804e-17
24	43	1.11139e-17
24	44	1.12306e-17
24	45	1.13299e-17
24	46	1.14116e-17
24	47	1.14754e-17
24	48	1.15211e-17
24	49	1.15485e-17
24	50	1.15577e-17
24	51	1.15485e-17
24	52	1.15211e-17
24	53	1.14754e-17
24	54	1.14116e-17
24	55	1.13299e-17
24	56	1.12306e-17
24	57	1.11139e-17
24	58	1.09804e-17
24	59	1.08306e-17
24	60	1.06652e-17
24	61	1.04851e-17
24	62	1.02915e-17
24	63	1.00856e-17
24	64	9.86931e-18
24	65	9.64455e-18
24	66	9.54212e-18
24	67	9.47107e-18
24	68	9.53366e-18
24	69	9.44712e-18
24	70	9.44422e-18
24	71	9.38433e-18
24	72	9.38894e-18
24	73	9.41722e-18
24	74	9.4247e-18
24	75	9.37244e-18
24	76	9.40042e-18
24	77	9.46987e-18
24	78	9.4199e-18
24	79	9.46472e-18
24	80	9.51671e-18
24	81	9.4546e-18
24	82	9.46864e-18
24	83	9.52032e-18
24	84	9.51582e-18
24	85	9.63771e-18
24	86	9.67453e-18
24	87	9.62525e-18
24	88	9.74757e-18
24	89	9.82823e-18
24	90	9.75393e-18
24	91	9.89978e-18
24	92	9.92282e-18
24	93	9.8831e-18
24	94	1.00101e-17
24	95	1.01193e-17
24	96	1.02099e-17
24	97	1.02811e-17
24	98	1.03323e-17
24	99	1.03632e-17

25	0	1.03735e-17
25	1	1.03632e-17
25	2	1.03323e-17
25	3	1.02811e-17
25	4	1.02099e-17
25	5	1.01193e-17
25	6	1.00101e-17
25	7	9.8831e-18
25	8	9.73966e-18
25	9	9.58127e-18
25	10	9.40977e-18
25	11	9.24399e-18
25	12	9.29786e-18
25	13	9.24459e-18
25	14	9.29333e-18
25	15	9.25415e-18
25	16	9.20009e-18
25	17	9.16931e-18
25	18	9.1959e-18
25	19	9.31088e-18
25	20	9.29149e-18
25	21	9.27119e-18
25	22	9.29521e-18
25	23	9.27309e-18
25	24	9.26443e-18
25	25	9.24298e-18
25	26	9.29183e-18
25	27	9.26571e-18
25	28	9.37019e-18
25	29	9.35328e-18
25	30	9.39524e-18
25	31	9.40014e-18
25	32	9.50451e-18
25	33	9.48105e-18
25	34	9.41378e-18
25	35	9.64455e-18
25	36	9.86931e-18
25	37	1.00856e-17
25	38	1.02915e-17
25	39	1.04851e-17
25	40	1.06652e-17
25	41	1.08306e-17
25	42	1.09804e-17
25	43	1.11139e-17
25	44	1.12306e-17
25	45	1.13299e-17
25	46	1.14116e-17
25	47	1.14754e-17
25	48	1.15211e-17
25	49	1.15485e-17
25	50	1.15577e-17
25	51	1.15485e-17
25	52	1.15211e-17
25	53	1.14754e-17
25	54	1.14116e-17
25	55	1.13299e-17
25	56	1.12306e-17
25	57	1.11139e-17
25	58	1.09804e-17
25	59	1.08306e-17
25	60	1.06652e-17
25	61	1.04851e-17
25	62	1.02915e-17
25	63	1.00856e-17
25	64	9.86931e-18
25	65	9.64455e-18
25	66	9.57287e-18
25	67	9.4742e-18
25	68	9.53709e-18
25	69	9.44902e-18
25	70	9.4586e-18
25	71	9.38684e-18
25	72	9.41774e-18
25	73	9.43026e-18
25	74	9.43525e-18
25	75	9.38869e-18
25	76	9.40768e-18
25	77	9.47631e-18
25	78	9.43843e-18
25	79	9.50107e-18
25	80	9.52513e-18
25	81	9.46759e-18
25	82	9.46997e-18
25	83	9.55207e-18
25	84	9.52195e-18
25	85	9.63851e-18
25	86	9.70382e-18
25	87	9.66725e-18
25	88	9.75649e-18
25	89	9.86341e-18
25	90	9.75577e-18
25	91	9.90434e-18
25	92	9.93576e-18
25	93	9.8831e-18
25	94	1.00101e-17
25	95	1.01193e-17
25	96	1.02099e-17
25	97	1.02811e-17
25	98	1.03323e-17
25	99	1.03632e-17

26	0	1.03735e-17
26	1	1.03632e-17
26	2	1.03323e-17
26	3	1.02811e-17
26	4	1.02099e-17
26	5	1.01193e-17
26	6	1.00101e-17
26	7	9.8831e-18
26	8	9.73966e-18
26	9	9.58127e-18
26	10	9.40977e-18
26	11	9.26589e-18
26	12	9.29936e-18
26	13	9.26598e-18
26	14	9.305e-18
26	15	9.26489e-18
26	16	9.20301e-18
26	17	9.17031e-18
26	18	9.26625e-18
26	19	9.31404e-18
26	20	9.31778e-18
26	21	9.28867e-18
26	22	9.3134e-18
26	23	9.28742e-18
26	24	9.27044e-18
26	25	9.24676e-18
26	26	9.30759e-18
26	27	9.29543e-18
26	28	9.38241e-18
26	29	9.38336e-18
26	30	9.39622e-18
26	31	9.40565e-18
26	32	9.53125e-18
26	33	9.4943e-18
26	34	9.43337e-18
26	35	9.64455e-18
26	36	9.86931e-18
26	37	1.00856e-17
26	38	1.02915e-17
26	39	1.04851e-17
26	40	1.06652e-17
26	41	1.08306e-17
26	42	1.09804e-17
26	43	1.11139e-17
26	44	1.12306e-17
26	45	1.13299e-17
26	46	1.14116e-17
26	47	1.14754e-17
26	48	1.15211e-17
26	49	1.15485e-17
26	50	1.15577e-17
26	51	1.15485e-17
26	52	1.15211e-17
26	53	1.14754e-17
26	54	1.14116e-17
26	55	1.13299e-17
26	56	1.12306e-17
26	57	1.11139e-17
26	58	1.09804e-17
26	59	1.08306e-17
26	60	1.06652e-17
26	61	1.04851e-17
26	62	1.02915e-17
26	63	1.00856e-17
26	64	9.86931e-18
26	65	9.64455e-18
26	66	9.61815e-18
26	67	9.51356e-18
26	68	9.54573e-18
26	69	9.46301e-18
26	70	9.46054e-18
26	71	9.38823e-18
26	72	9.41833e-18
26	73	9.43544e-18
26	74	9.47629e-18
26	75	9.42315e-18
26	76	9.44262e-18
26	77	9.4796e-18
26	78	9.48575e-18
26	79	9.5011e-18
26	80	9.53188e-18
26	81	9.47262e-18
26	82	9.47915e-18
26	83	9.55339e-18
26	84	9.60764e-18
26	85	9.65745e-18
26	86	9.70947e-18
26	87	9.74453e-18
26	88	9.78617e-18
26	89	9.86343e-18
26	90	9.75831e-18
26	91	9.9227e-18
26	92	9.93924e-18
26	93	9.8831e-18
26	94	1.00101e-17
26	95	1.01193e-17
26	96	1.02099e-17
26	97	1.02811e-17
26	98	1.03323e-17
26	99	1.03632e-17

27	0	1.03735e-17
27	1	1.03632e-17
27	2	1.03323e-17
27	3	1.02811e-17
27	4	1.02099e-17
27	5	1.01193e-17
27	6	1.00101e-17
27	7	9.8831e-18
27	8	9.73966e-18
27	9	9.58127e-18
27	10	9.40977e-18
27	11	9.26956e-18
27	12	9.30065e-18
27	13	9.27125e-18
27	14	9.31997e-18
27	15	9.28478e-18
27	16	9.2048e-18
27	17	9.17962e-18
27	18	9.27565e-18
27	19	9.31457e-18
27	20	9.32378e-18
27	21	9.29276e-18
27	22	9.32003e-18
27	23	9.3659e-18
27	24	9.27442e-18
27	25	9.29647e-18
27	26	9.32498e-18
27	27	9.29623e-18
27	28	9.39805e-18
27	29	9.3968e-18
27	30	9.4044e-18
27	31	9.41501e-18
27	32	9.54056e-18
27	33	9.49803e-18
27	34	9.44081e-18
27	35	9.64455e-18
27	36	9.86931e-18
27	37	1.00856e-17
27	38	1.02915e-17
27	39	1.04851e-17
27	40	1.06652e-17
27	41	1.08306e-17
27	42	1.09804e-17
27	43	1.11139e-17
27	44	1.12306e-17
27	45	1.13299e-17
27	46	1.14116e-17
27	47	1.14754e-17
27	48	1.15211e-17
27	49	1.15485e-17
27	50	1.15577e-17
27	51	1.15485e-17
27	52	1.15211e-17
27	53	1.14754e-17
27	54	1.14116e-17
27	55	1.13299e-17
27	56	1.12306e-17
27	57	1.11139e-17
27	58	1.09804e-17
27	59	1.08306e-17
27	60	1.06652e-17
27	61	1.04851e-17
27	62	1.02915e-17
27	63	1.00856e-17
27	64	9.86931e-18
27	65	9.64455e-18
27	66	9.64248e-18
27	67	9.52428e-18
27	68	9.54957e-18
27	69	9.48986e-18
27	70	9.51992e-18
27	71	9.39557e-18
27	72	9.42131e-18
27	73	9.45347e-18
27	74	9.4943e-18
27	75	9.45692e-18
27	76	9.44998e-18
27	77	9.48366e-18
27	78	9.49162e-18
27	79	9.51604e-18
27	80	9.54941e-18
27	81	9.47574e-18
27	82	9.53475e-18
27	83	9.56178e-18
27	84	9.63708e-18
27	85	9.69288e-18
27	86	9.71432e-18
27	87	9.74647e-18
27	88	9.7904e-18
27	89	9.88183e-18
27	90	9.76999e-18
27	91	9.9282e-18
27	92	9.97082e-18
27	93	9.8831e-18
27	94	1.00101e-17
27	95	1.01193e-17
27	96	1.02099e-17
27	97	1.02811e-17
27	98	1.03323e-17
27	99	1.03632e-17

28	0	1.03735e-17
28	1	1.03632e-17
28	2	1.03323e-17
28	3	1.02811e-17
28	4	1.02099e-17
28	5	1.01193e-17
28	6	1.00101e-17
28	7	9.8831e-18
28	8	9.73966e-18
28	9	9.58127e-18
28	10	9.40977e-18
28	11	9.27426e-18
28	12	9.33181e-18
28	13	9.32451e-18
28	14	9.33334e-18
28	15	9.30924e-18
28	16	9.27163e-18
28	17	9.19049e-18
28	18	9.28344e-18
28	19	9.36558e-18
28	20	9.32852e-18
28	21	9.29667e-18
28	22	9.32039e-18
28	23	9.37074e-18
28	24	9.29544e-18
28	25	9.33874e-18
28	26	9.33101e-18
28	27	9.30673e-18
28	28	9.40246e-18
28	29	9.40482e-18
28	30	9.42574e-18
28	31	9.4645e-18
28	32	9.5939e-18
28	33	9.50181e-18
28	34	9.46713e-18
28	35	9.64455e-18
28	36	9.86931e-18
28	37	1.00856e-17
28	38	1.02915e-17
28	39	1.04851e-17
28	40	1.06652e-17
28	41	1.08306e-17
28	42	1.09804e-17
28	43	1.11139e-17
28	44	1.12306e-17
28	45	1.13299e-17
28	46	1.14116e-17
28	47	1.14754e-17
28	48	1.15211e-17
28	49	1.15485e-17
28	50	1.15577e-17
28	51	1.15485e-17
28	52	1.15211e-17
28	53	1.14754e-17
28	54	1.14116e-17
28	55	1.13299e-17
28	56	1.12306e-17
28	57	1.11139e-17
28	58	1.09804e-17
28	59	1.08306e-17
28	60	1.06652e-17
28	61	1.04851e-17
28	62	1.02915e-17
28	63	1.00856e-17
28	64	9.86931e-18
28	65	9.64455e-18
28	66	9.64464e-18
28	67	9.54219e-18
28	68	9.55254e-18
28	69	9.49433e-18
28	70	9.54767e-18
28	71	9.39878e-18
28	72	9.42563e-18
28	73	9.46931e-18
28	74	9.49485e-18
28	75	9.46182e-18
28	76	9.46386e-18
28	77	9.50216e-18
28	78	9.49424e-18
28	79	9.52266e-18
28	80	9.55492e-18
28	81	9.4929e-18
28	82	9.5426e-18
28	83	9.58832e-18
28	84	9.64209e-18
28	85	9.70537e-18
28	86	9.87297e-18
28	87	9.74692e-18
28	88	9.79478e-18
28	89	9.88493e-18
28	90	9.7731e-18
28	91	9.95197e-18
28	92	9.97151e-18
28	93	9.8831e-18
28	94	1.00101e-17
28	95	1.01193e-17
28	96	1.02099e-17
28	97	1.02811e-17
28	98	1.03323e-17
28	99	1.03632e-17

29	0	1.03735e-17
29	1	1.03632e-17
29	2	1.03323e-17
29	3	1.02811e-17
29	4	1.02099e-17
29	5	1.01193e-17
29	6	1.00101e-17
29	7	9.8831e-18
29	8	9.73966e-18
29	9	9.58127e-18
29	10	9.40977e-18
29	11	9.2807e-18
29	12	9.3416e-18
29	13	9.32624e-18
29	14	9.33876e-18
29	15	9.31633e-18
29	16	9.27179e-18
29	17	9.21326e-18
29	18	9.37072e-18
29	19	9.36962e-18
29	20	9.33098e-18
29	21	9.29879e-18
29	22	9.32307e-18
29	23	9.37374e-18
29	24	9.30314e-18
29	25	9.34117e-18
29	26	9.34667e-18
29	27	9.33126e-18
29	28	9.4066e-18
29	29	9.41612e-18
29	30	9.44194e-18
29	31	9.47124e-18
29	32	9.59513e-18
29	33	9.53037e-18
29	34	9.47882e-18
29	35	9.64455e-18
29	36	9.86931e-18
29	37	1.00856e-17
29	38	1.02915e-17
29	39	1.04851e-17
29	40	1.06652e-17
29	41	1.08306e-17
29	42	1.09804e-17
29	43	1.11139e-17
29	44	1.12306e-17
29	45	1.13299e-17
29	46	1.14116e-17
29	47	1.14754e-17
29	48	1.15211e-17
29	49	1.15485e-17
29	50	1.15577e-17
29	51	1.15485e-17
29	52	1.15211e-17
29	53	1.14754e-17
29	54	1.14116e-17
29	55	1.13299e-17
29	56	1.12306e-17
29	57	1.11139e-17
29	58	1.09804e-17
29	59	1.08306e-17
29	60	1.06652e-17
29	61	1.04851e-17
29	62	1.02915e-17
29	63	1.00856e-17
29	64	9.86931e-18
29	65	9.64455e-18
29	66	9.70166e-18
29	67	9.56252e-18
29	68	9.55809e-18
29	69	9.51049e-18
29	70	9.56203e-18
29	71	9.42115e-18
29	72	9.45017e-18
29	73	9.48754e-18
29	74	9.51497e-18
29	75	9.46352e-18
29	76	9.4885e-18
29	77	9.52705e-18
29	78	9.55403e-18
29	79	9.55608e-18
29	80	9.57992e-18
29	81	9.51485e-18
29	82	9.54341e-18
29	83	9.60691e-18
29	84	9.69139e-18
29	85	9.71893e-18
29	86	9.88207e-18
29	87	9.75238e-18
29	88	9.80799e-18
29	89	9.88688e-18
29	90	9.79067e-18
29	91	9.95238e-18
29	92	9.98473e-18
29	93	9.90035e-18
29	94	1.00101e-17
29	95	1.01193e-17
29	96	1.02099e-17
29	97	1.02811e-17
29	98	1.03323e-17
29	99	1.03632e-17

30	0	1.03735e-17
30	1	1.03632e-17
30	2	1.03323e-17
30	3	1.02811e-17
30	4	1.02099e-17
30	5	1.01193e-17
30	6	1.00101e-17
30	7	9.8831e-18
30	8	9.73966e-18
30	9	9.58127e-18
30	10	9.40977e-18
30	11	9.28638e-18
30	12	9.35526e-18
30	13	9.33801e-18
30	14	9.33946e-18
30	15	9.32919e-18
30	16	9.30997e-18
30	17	9.24134e-18
30	18	9.37493e-18
30	19	9.39215e-18
30	20	9.37945e-18
30	21	9.3209e-18
30	22	9.34217e-18
30	23	9.37524e-18
30	24	9.36698e-18
30	25	9.34661e-18
30	26	9.34856e-18
30	27	9.34456e-18
30	28	9.41628e-18
30	29	9.45522e-18
30	30	9.47982e-18
30	31	9.48611e-18
30	32	9.60579e-18
30	33	9.53937e-18
30	34	9.48108e-18
30	35	9.66147e-18
30	36	9.86931e-18
30	37	1.00856e-17
30	38	1.02915e-17
30	39	1.04851e-17
30	40	1.06652e-17
30	41	1.08306e-17
30	42	1.09804e-17
30	43	1.11139e-17
30	44	1.12306e-17
30	45	1.13299e-17
30	46	1.14116e-17
30	47	1.14754e-17
30	48	1.15211e-17
30	49	1.15485e-17
30	50	1.15577e-17
30	51	1.15485e-17
30	52	1.15211e-17
30	53	1.14754e-17
30	54	1.14116e-17
30	55	1.13299e-17
30	56	1.12306e-17
30	57	1.11139e-17
30	58	1.09804e-17
30	59	1.08306e-17
30	60	1.06652e-17
30	61	1.04851e-17
30	62	1.02915e-17
30	63	1.00856e-17
30	64	9.86931e-18
30	65	9.64455e-18
30	66	9.72244e-18
30	67	9.58542e-18
30	68	9.56038e-18
30	69	9.51234e-18
30	70	9.57518e-18
30	71	9.4451e-18
30	72	9.45398e-18
30	73	9.48904e-18
30	74	9.52414e-18
30	75	9.46416e-18
30	76	9.51142e-18
30	77	9.52927e-18
30	78	9.5674e-18
30	79	9.58896e-18
30	80	9.59939e-18
30	81	9.52413e-18
30	82	9.57233e-18
30	83	9.64011e-18
30	84	9.70073e-18
30	85	9.72123e-18
30	86	9.88382e-18
30	87	9.76921e-18
30	88	9.84836e-18
30	89	9.89692e-18
30	90	9.84205e-18
30	91	9.96004e-18
30	92	9.99304e-18
30	93	9.93462e-18
30	94	1.00101e-17
30	95	1.01193e-17
30	96	1.02099e-17
30	97	1.02811e-17
30	98	1.03323e-17
30	99	1.03632e-17

31	0	1.03735e-17
31	1	1.03632e-17
31	2	1.03323e-17
31	3	1.02811e-17
31	4	1.02099e-17
31	5	1.01193e-17
31	6	1.00101e-17
31	7	9.8831e-18
31	8	9.73966e-18
31	9	9.58127e-18
31	10	9.40977e-18
31	11	9.28884e-18
31	12	9.36736e-18
31	13	9.33962e-18
31	14	9.34374e-18
31	15	9.33846e-18
31	16	9.31059e-18
31	17	9.25655e-18
31	18	9.3905e-18
31	19	9.40573e-18
31	20	9.39926e-18
31	21	9.32429e-18
31	22	9.35058e-18
31	23	9.43472e-18
31	24	9.47223e-18
31	25	9.40206e-18
31	26	9.4083e-18
31	27	9.35182e-18
31	28	9.41993e-18
31	29	9.51312e-18
31	30	9.48932e-18
31	31	9.49548e-18
31	32	9.61844e-18
31	33	9.5551e-18
31	34	9.53171e-18
31	35	9.69375e-18
31	36	9.86931e-18
31	37	1.00856e-17
31	38	1.02915e-17
31	39	1.04851e-17
31	40	1.06652e-17
31	41	1.08306e-17
31	42	1.09804e-17
31	43	1.11139e-17
31	44	1.12306e-17
31	45	1.13299e-17
31	46	1.14116e-17
31	47	1.14754e-17
31	48	1.15211e-17
31	49	1.15485e-17
31	50	1.15577e-17
31	51	1.15485e-17
31	52	1.15211e-17
31	53	1.14754e-17
31	54	1.14116e-17
31	55	1.13299e-17
31	56	1.12306e-17
31	57	1.11139e-17
31	58	1.09804e-17
31	59	1.08306e-17
31	60	1.06652e-17
31	61	1.04851e-17
31	62	1.02915e-17
31	63	1.00856e-17
31	64	9.86931e-18
31	65	9.64455e-18
31	66	9.72576e-18
31	67	9.58551e-18
31	68	9.5843e-18
31	69	9.53025e-18
31	70	9.57609e-18
31	71	9.44547e-18
31	72	9.46685e-18
31	73	9.50443e-18
31	74	9.52642e-18
31	75	9.47377e-18
31	76	9.51445e-18
31	77	9.54315e-18
31	78	9.57546e-18
31	79	9.60702e-18
31	80	9.60843e-18
31	81	9.52819e-18
31	82	9.60878e-18
31	83	9.64385e-18
31	84	9.70838e-18
31	85	9.72125e-18
31	86	9.88853e-18
31	87	9.79962e-18
31	88	9.85953e-18
31	89	9.90365e-18
31	90	9.86408e-18
31	91	9.97937e-18
31	92	1.00015e-17
31	93	9.94572e-18
31	94	1.00101e-17
31	95	1.01193e-17
31	96	1.02099e-17
31	97	1.02811e-17
31	98	1.03323e-17
31	99	1.03632e-17

32	0	1.03735e-17
32	1	1.03632e-17
32	2	1.03323e-17
32	3	1.02811e-17
32	4	1.02099e-17
32	5	1.01193e-17
32	6	1.00101e-17
32	7	9.8831e-18
32	8	9.73966e-18
32	9	9.58127e-18
32	10	9.40977e-18
32	11	9.32148e-18
32	12	9.38105e-18
32	13	9.34239e-18
32	14	9.35748e-18
32	15	9.34277e-18
32	16	9.31162e-18
32	17	9.29242e-18
32	18	9.39469e-18
32	19	9.4288e-18
32	20	9.40523e-18
32	21	9.34945e-18
32	22	9.37482e-18
32	23	9.48558e-18
32	24	9.48389e-18
32	25	9.40597e-18
32	26	9.47339e-18
32	27	9.36475e-18
32	28	9.50287e-18
32	29	9.54204e-18
32	30	9.5562e-18
32	31	9.50736e-18
32	32	9.63101e-18
32	33	9.56687e-18
32	34	9.58342e-18
32	35	9.70064e-18
32	36	9.86931e-18
32	37	1.00856e-17
32	38	1.02915e-17
32	39	1.04851e-17
32	40	1.06652e-17
32	41	1.08306e-17
32	42	1.09804e-17
32	43	1.11139e-17
32	44	1.12306e-17
32	45	1.13299e-17
32	46	1.14116e-17
32	47	1.14754e-17
32	48	1.15211e-17
32	49	1.15485e-17
32	50	1.15577e-17
32	51	1.15485e-17
32	52	1.15211e-17
32	53	1.14754e-17
32	54	1.14116e-17
32	55	1.13299e-17
32	56	1.12306e-17
32	57	1.11139e-17
32	58	1.09804e-17
32	59	1.08306e-17
32	60	1.06652e-17
32	61	1.04851e-17
32	62	1.02915e-17
32	63	1.00856e-17
32	64	9.86931e-18
32	65	9.64455e-18
32	66	9.84328e-18
32	67	9.58884e-18
32	68	9.58558e-18
32	69	9.55785e-18
32	70	9.58709e-18
32	71	9.44607e-18
32	72	9.46869e-18
32	73	9.52894e-18
32	74	9.54032e-18
32	75	9.48267e-18
32	76	9.55675e-18
32	77	9.5438e-18
32	78	9.60924e-18
32	79	9.62574e-18
32	80	9.62133e-18
32	81	9.53694e-18
32	82	9.63595e-18
32	83	9.66377e-18
32	84	9.71436e-18
32	85	9.73358e-18
32	86	9.892e-18
32	87	9.81914e-18
32	88	9.88623e-18
32	89	9.90854e-18
32	90	9.87811e-18
32	91	9.98125e-18
32	92	1.00093e-17
32	93	9.95345e-18
32	94	1.00101e-17
32	95	1.01193e-17
32	96	1.02099e-17
32	97	1.02811e-17
32	98	1.03323e-17
32	99	1.03632e-17

33	0	1.03735e-17
33	1	1.03632e-17
33	2	1.03323e-17
33	3	1.02811e-17
33	4	1.02099e-17
33	5	1.01193e-17
33	6	1.00101e-17
33	7	9.8831e-18
33	8	9.73966e-18
33	9	9.58127e-18
33	10	9.45156e-18
33	11	9.32416e-18
33	12	9.39894e-18
33	13	9.35298e-18
33	14	9.36572e-18
33	15	9.35164e-18
33	16	9.32049e-18
33	17	9.29685e-18
33	18	9.40861e-18
33	19	9.44707e-18
33	20	9.43037e-18
33	21	9.39343e-18
33	22	9.38396e-18
33	23	9.50172e-18
33	24	9.53766e-18
33	25	9.40809e-18
33	26	9.48297e-18
33	27	9.37349e-18
33	28	9.50431e-18
33	29	9.57423e-18
33	30	9.56555e-18
33	31	9.50884e-18
33	32	9.63732e-18
33	33	9.58918e-18
33	34	9.60439e-18
33	35	9.78067e-18
33	36	9.86931e-18
33	37	1.00856e-17
33	38	1.02915e-17
33	39	1.04851e-17
33	40	1.06652e-17
33	41	1.08306e-17
33	42	1.09804e-17
33	43	1.11139e-17
33	44	1.12306e-17
33	45	1.13299e-17
33	46	1.14116e-17
33	47	1.14754e-17
33	48	1.15211e-17
33	49	1.15485e-17
33	50	1.15577e-17
33	51	1.15485e-17
33	52	1.15211e-17
33	53	1.14754e-17
33	54	1.14116e-17
33	55	1.13299e-17
33	56	1.12306e-17
33	57	1.11139e-17
33	58	1.09804e-17
33	59	1.08306e-17
33	60	1.06652e-17
33	61	1.04851e-17
33	62	1.02915e-17
33	63	1.00856e-17
33	64	9.86931e-18
33	65	9.64455e-18
33	66	9.8455e-18
33	67	9.59633e-18
33	68	9.63057e-18
33	69	9.55849e-18
33	70	9.58768e-18
33	71	9.47375e-18
33	72	9.50171e-18
33	73	9.59468e-18
33	74	9.5413e-18
33	75	9.49144e-18
33	76	9.5601e-18
33	77	9.563e-18
33	78	9.62222e-18
33	79	9.66582e-18
33	80	9.64352e-18
33	81	9.53985e-18
33	82	9.68846e-18
33	83	9.67306e-18
33	84	9.73157e-18
33	85	9.74569e-18
33	86	9.91461e-18
33	87	9.82986e-18
33	88	9.90626e-18
33	89	9.92186e-18
33	90	9.89819e-18
33	91	9.98524e-18
33	92	1.00239e-17
33	93	9.96651e-18
33	94	1.00101e-17
33	95	1.01193e-17
33	96	1.02099e-17
33	97	1.02811e-17
33	98	1.03323e-17
33	99	1.03632e-17

34	0	1.03735e-17
34	1	1.03632e-17
34	2	1.03323e-17
34	3	1.02811e-17
34	4	1.02099e-17
34	5	1.01193e-17
34	6	1.00101e-17
34	7	9.8831e-18
34	8	9.73966e-18
34	9	9.58127e-18
34	10	9.45618e-18
34	11	9.32889e-18
34	12	9.39916e-18
34	13	9.35445e-18
34	14	9.36815e-18
34	15	9.38303e-18
34	16	9.38647e-18
34	17	9.30265e-18
34	18	9.41697e-18
34	19	9.47672e-18
34	20	9.43777e-18
34	21	9.40388e-18
34	22	9.40906e-18
34	23	9.52147e-18
34	24	9.54643e-18
34	25	9.40943e-18
34	26	9.49647e-18
34	27	9.38317e-18
34	28	9.51165e-18
34	29	9.61471e-18
34	30	9.57213e-18
34	31	9.5149e-18
34	32	9.66592e-18
34	33	9.63321e-18
34	34	9.61614e-18
34	35	9.78561e-18
34	36	9.86931e-18
34	37	1.00856e-17
34	38	1.02915e-17
34	39	1.04851e-17
34	40	1.06652e-17
34	41	1.08306e-17
34	42	1.09804e-17
34	43	1.11139e-17
34	44	1.12306e-17
34	45	1.13299e-17
34	46	1.14116e-17
34	47	1.14754e-17
34	48	1.15211e-17
34	49	1.15485e-17
34	50	1.15577e-17
34	51	1.15485e-17
34	52	1.15211e-17
34	53	1.14754e-17
34	54	1.14116e-17
34	55	1.13299e-17
34	56	1.12306e-17
34	57	1.11139e-17
34	58	1.09804e-17
34	59	1.08306e-17
34	60	1.06652e-17
34	61	1.04851e-17
34	62	1.02915e-17
34	63	1.00856e-17
34	64	9.86931e-18
34	65	9.69514e-18
34	66	9.85111e-18
34	67	9.64345e-18
34	68	9.63491e-18
34	69	9.57041e-18
34	70	9.61975e-18
34	71	9.49237e-18
34	72	9.50398e-18
34	73	9.607e-18
34	74	9.57101e-18
34	75	9.52408e-18
34	76	9.57175e-18
34	77	9.59024e-18
34	78	9.63166e-18
34	79	9.67008e-18
34	80	9.64377e-18
34	81	9.57808e-18
34	82	9.69585e-18
34	83	9.67403e-18
34	84	9.74304e-18
34	85	9.76168e-18
34	86	9.92389e-18
