#1:n	2:kx	3:s(n,kx)
8	96	8.52751e-16
8	97	8.56855e-16
8	98	8.59786e-16
8	99	8.61545e-16

9	0	8.62131e-16
9	1	8.61545e-16
9	2	8.59786e-16
9	3	8.56855e-16
9	4	8.52751e-16
9	5	8.47479e-16
9	6	8.41046e-16
9	7	8.33471e-16
9	8	8.24787e-16
9	9	8.15044e-16
9	10	8.04319e-16
9	11	7.92717e-16
9	12	7.80384e-16
9	13	7.78655e-16
9	14	7.82138e-16
9	15	7.72922e-16
9	16	7.85507e-16
9	17	7.82156e-16
9	18	7.85579e-16
9	19	7.87536e-16
9	20	7.90471e-16
9	21	7.93218e-16
9	22	7.97237e-16
9	23	7.93152e-16
9	24	7.91519e-16
9	25	7.84698e-16
9	26	7.84748e-16
9	27	7.9277e-16
9	28	7.87093e-16
9	29	7.8487e-16
9	30	7.82933e-16
9	31	7.7799e-16
9	32	7.80967e-16
9	33	7.77824e-16
9	34	7.91548e-16
9	35	8.04781e-16
9	36	8.17365e-16
9	37	8.29182e-16
9	38	8.40151e-16
9	39	8.50217e-16
9	40	8.59354e-16
9	41	8.67552e-16
9	42	8.74813e-16
9	43	8.81151e-16
9	44	8.86584e-16
9	45	8.91133e-16
9	46	8.94821e-16
9	47	8.97665e-16
9	48	8.99684e-16
9	49	9.00891e-16
9	50	9.01292e-16
9	51	9.00891e-16
9	52	8.99684e-16
9	53	8.97665e-16
9	54	8.94821e-16
9	55	8.91133e-16
9	56	8.86584e-16
9	57	8.81151e-16
9	58	8.74813e-16
9	59	8.67552e-16
9	60	8.59354e-16
9	61	8.50217e-16
9	62	8.40151e-16
9	63	8.29182e-16
9	64	8.17365e-16
9	65	8.04781e-16
9	66	7.91548e-16
9	67	7.77824e-16
9	68	7.82907e-16
9	69	7.80217e-16
9	70	7.85497e-16
9	71	7.81211e-16
9	72	7.8804e-16
9	73	7.98564e-16
9	74	8.01598e-16
9	75	7.9646e-16
9	76	8.04065e-16
9	77	8.06928e-16
9	78	8.09274e-16
9	79	8.17028e-16
9	80	8.16769e-16
9	81	8.16683e-16
9	82	8.16106e-16
9	83	8.17825e-16
9	84	8.15467e-16
9	85	8.13718e-16
9	86	8.10685e-16
9	87	8.15272e-16
9	88	8.15459e-16
9	89	8.17748e-16
9	90	8.10945e-16
9	91	8.21672e-16
9	92	8.24787e-16
9	93	8.33471e-16
9	94	8.41046e-16
9	95	8.47479e-16
9	96	8.52751e-16
9	97	8.56855e-16
9	98	8.59786e-16
9	99	8.61545e-16

10	0	8.62131e-16
10	1	8.61545e-16
10	2	8.59786e-16
10	3	8.56855e-16
10	4	8.52751e-16
10	5	8.47479e-16
10	6	8.41046e-16
10	7	8.33471e-16
10	8	8.24787e-16
10	9	8.15044e-16
10	10	8.04319e-16
10	11	7.92717e-16
10	12	7.80384e-16
10	13	7.82237e-16
10	14	7.83825e-16
10	15	7.80634e-16
10	16	7.87798e-16
10	17	7.82386e-16
10	18	7.87934e-16
10	19	7.89568e-16
10	20	7.90669e-16
10	21	7.93264e-16
10	22	7.97291e-16
10	23	7.93288e-16
10	24	7.9375e-16
10	25	7.88784e-16
10	26	7.85709e-16
10	27	7.92943e-16
10	28	7.9143e-16
10	29	7.84905e-16
10	30	7.83025e-16
10	31	7.79006e-16
10	32	7.82583e-16
10	33	7.77824e-16
10	34	7.91548e-16
10	35	8.04781e-16
10	36	8.17365e-16
10	37	8.29182e-16
10	38	8.40151e-16
10	39	8.50217e-16
10	40	8.59354e-16
10	41	8.67552e-16
10	42	8.74813e-16
10	43	8.81151e-16
10	44	8.86584e-16
10	45	8.91133e-16
10	46	8.94821e-16
10	47	8.97665e-16
10	48	8.99684e-16
10	49	9.00891e-16
10	50	9.01292e-16
10	51	9.00891e-16
10	52	8.99684e-16
10	53	8.97665e-16
10	54	8.94821e-16
10	55	8.91133e-16
10	56	8.86584e-16
10	57	8.81151e-16
10	58	8.74813e-16
10	59	8.67552e-16
10	60	8.59354e-16
10	61	8.50217e-16
10	62	8.40151e-16
10	63	8.29182e-16
10	64	8.17365e-16
10	65	8.04781e-16
10	66	7.91548e-16
10	67	7.77824e-16
10	68	7.84078e-16
10	69	7.81077e-16
10	70	7.87839e-16
10	71	7.83427e-16
10	72	7.88323e-16
10	73	7.98645e-16
10	74	8.01612e-16
10	75	7.97587e-16
10	76	8.05613e-16
10	77	8.09085e-16
10	78	8.10455e-16
10	79	8.1784e-16
10	80	8.19203e-16
10	81	8.16706e-16
10	82	8.16261e-16
10	83	8.18453e-16
10	84	8.1816e-16
10	85	8.18587e-16
10	86	8.13989e-16
10	87	8.15503e-16
10	88	8.18898e-16
10	89	8.19176e-16
10	90	8.11663e-16
10	91	8.22534e-16
10	92	8.24787e-16
10	93	8.33471e-16
10	94	8.41046e-16
10	95	8.47479e-16
10	96	8.52751e-16
10	97	8.56855e-16
10	98	8.59786e-16
10	99	8.61545e-16

11	0	8.62131e-16
11	1	8.61545e-16
11	2	8.59786e-16
11	3	8.56855e-16
11	4	8.52751e-16
11	5	8.47479e-16
11	6	8.41046e-16
11	7	8.33471e-16
11	8	8.24787e-16
11	9	8.15044e-16
11	10	8.04319e-16
11	11	7.92717e-16
11	12	7.80384e-16
11	13	7.82802e-16
11	14	7.84645e-16
11	15	7.80714e-16
11	16	7.88073e-16
11	17	7.8276e-16
11	18	7.9006e-16
11	19	7.89665e-16
11	20	7.91848e-16
11	21	7.95337e-16
11	22	7.97651e-16
11	23	7.94861e-16
11	24	7.95969e-16
11	25	7.89179e-16
11	26	7.88031e-16
11	27	7.94463e-16
11	28	7.92307e-16
11	29	7.85354e-16
11	30	7.83866e-16
11	31	7.79759e-16
11	32	7.83029e-16
11	33	7.77824e-16
11	34	7.91548e-16
11	35	8.04781e-16
11	36	8.17365e-16
11	37	8.29182e-16
11	38	8.40151e-16
11	39	8.50217e-16
11	40	8.59354e-16
11	41	8.67552e-16
11	42	8.74813e-16
11	43	8.81151e-16
