#1:kx	2:n	3:s(n)
23	23	1.47864e-17
23	24	1.49279e-17
23	25	1.49466e-17
23	26	1.49213e-17
23	27	1.49896e-17
23	28	1.50769e-17
23	29	1.50302e-17
23	30	1.50629e-17
23	31	1.5e-17
23	32	1.494e-17
23	33	1.48964e-17
23	34	1.49834e-17
23	35	1.4941e-17
23	36	1.4884e-17
23	37	1.49981e-17
23	38	1.50389e-17
23	39	1.49632e-17
23	40	1.49836e-17
23	41	1.4978e-17
23	42	1.50147e-17
23	43	1.50979e-17
23	44	1.51059e-17
23	45	1.51555e-17
23	46	1.50822e-17
23	47	1.51907e-17
23	48	1.5049e-17
23	49	1.5146e-17
23	50	1.49749e-17
23	51	1.51261e-17
23	52	1.49756e-17
23	53	1.51076e-17
23	54	1.49057e-17
23	55	1.48889e-17
23	56	1.49987e-17
23	57	1.48104e-17
23	58	1.48379e-17
23	59	1.48746e-17
23	60	1.48237e-17
23	61	1.48222e-17
23	62	1.48874e-17
23	63	1.49602e-17
23	64	1.49561e-17
23	65	1.50129e-17
23	66	1.52069e-17
23	67	1.50878e-17
23	68	1.51042e-17
23	69	1.50193e-17
23	70	1.49767e-17
23	71	1.49264e-17
23	72	1.50439e-17
23	73	1.52119e-17
23	74	1.5124e-17
23	75	1.50978e-17
23	76	1.50984e-17
23	77	1.5181e-17
23	78	1.51805e-17
23	79	1.50476e-17
23	80	1.51724e-17
23	81	1.51214e-17
23	82	1.51461e-17
23	83	1.50995e-17
23	84	1.51082e-17
23	85	1.52489e-17
23	86	1.52334e-17
23	87	1.52416e-17
23	88	1.52232e-17
23	89	1.5268e-17
23	90	1.51583e-17
23	91	1.53552e-17
23	92	1.52474e-17
23	93	1.52586e-17
23	94	1.52031e-17
23	95	1.52795e-17
23	96	1.53087e-17
23	97	1.53376e-17
23	98	1.53483e-17
23	99	1.53945e-17

24	0	1.32242e-17
24	1	1.42195e-17
24	2	1.41306e-17
24	3	1.43817e-17
24	4	1.43966e-17
24	5	1.4342e-17
24	6	1.43671e-17
24	7	1.44157e-17
24	8	1.4427e-17
24	9	1.44433e-17
24	10	1.45513e-17
24	11	1.45165e-17
24	12	1.45846e-17
24	13	1.47025e-17
24	14	1.47117e-17
24	15	1.46925e-17
24	16	1.4788e-17
24	17	1.47062e-17
24	18	1.47303e-17
24	19	1.48549e-17
24	20	1.48373e-17
24	21	1.48839e-17
24	22	1.49224e-17
24	23	1.47936e-17
24	24	1.49325e-17
24	25	1.49506e-17
24	26	1.49239e-17
24	27	1.50048e-17
24	28	1.50798e-17
24	29	1.5124e-17
24	30	1.51154e-17
24	31	1.50226e-17
24	32	1.49538e-17
24	33	1.50644e-17
24	34	1.50077e-17
24	35	1.49812e-17
24	36	1.49272e-17
24	37	1.50124e-17
24	38	1.50589e-17
24	39	1.49773e-17
24	40	1.49874e-17
24	41	1.50548e-17
24	42	1.50304e-17
24	43	1.50984e-17
24	44	1.51283e-17
24	45	1.5165e-17
24	46	1.51742e-17
24	47	1.52243e-17
24	48	1.51161e-17
24	49	1.51886e-17
24	50	1.49825e-17
24	51	1.51333e-17
24	52	1.49911e-17
24	53	1.5119e-17
24	54	1.49085e-17
24	55	1.49017e-17
24	56	1.50288e-17
24	57	1.48301e-17
24	58	1.48399e-17
24	59	1.48799e-17
24	60	1.49012e-17
24	61	1.48227e-17
24	62	1.48908e-17
24	63	1.50107e-17
24	64	1.49931e-17
24	65	1.50169e-17
24	66	1.52274e-17
24	67	1.50924e-17
24	68	1.51084e-17
24	69	1.50591e-17
24	70	1.49854e-17
24	71	1.49361e-17
24	72	1.50542e-17
24	73	1.52599e-17
24	74	1.51328e-17
24	75	1.5105e-17
24	76	1.5123e-17
24	77	1.51875e-17
24	78	1.52392e-17
24	79	1.50697e-17
24	80	1.52073e-17
24	81	1.51217e-17
24	82	1.5155e-17
24	83	1.51081e-17
24	84	1.51159e-17
24	85	1.52724e-17
24	86	1.52428e-17
24	87	1.52738e-17
24	88	1.52246e-17
24	89	1.52687e-17
24	90	1.51681e-17
24	91	1.53895e-17
24	92	1.52492e-17
24	93	1.52621e-17
24	94	1.52146e-17
24	95	1.52881e-17
24	96	1.53157e-17
24	97	1.5379e-17
24	98	1.54034e-17
24	99	1.54058e-17

25	0	1.32556e-17
25	1	1.42767e-17
25	2	1.41532e-17
25	3	1.44417e-17
25	4	1.44405e-17
25	5	1.43594e-17
25	6	1.43739e-17
25	7	1.44735e-17
25	8	1.44465e-17
25	9	1.44513e-17
25	10	1.4623e-17
25	11	1.45577e-17
25	12	1.4625e-17
25	13	1.47061e-17
25	14	1.47343e-17
25	15	1.47029e-17
25	16	1.48563e-17
25	17	1.47128e-17
25	18	1.47542e-17
25	19	1.48987e-17
25	20	1.48681e-17
25	21	1.49388e-17
25	22	1.49815e-17
25	23	1.47995e-17
25	24	1.49773e-17
25	25	1.50213e-17
25	26	1.49596e-17
25	27	1.50307e-17
25	28	1.5099e-17
25	29	1.51311e-17
25	30	1.51165e-17
25	31	1.512e-17
25	32	1.50725e-17
25	33	1.50663e-17
25	34	1.50208e-17
25	35	1.49971e-17
25	36	1.49932e-17
25	37	1.50664e-17
25	38	1.509e-17
25	39	1.5029e-17
25	40	1.50107e-17
25	41	1.5059e-17
25	42	1.50516e-17
25	43	1.51202e-17
25	44	1.51573e-17
25	45	1.51802e-17
25	46	1.51863e-17
25	47	1.52424e-17
25	48	1.51169e-17
25	49	1.52342e-17
25	50	1.49949e-17
25	51	1.52046e-17
25	52	1.50791e-17
25	53	1.51194e-17
25	54	1.5053e-17
25	55	1.4954e-17
25	56	1.50346e-17
25	57	1.48951e-17
25	58	1.48944e-17
25	59	1.48927e-17
25	60	1.49604e-17
25	61	1.48608e-17
25	62	1.49096e-17
25	63	1.50212e-17
25	64	1.50077e-17
25	65	1.50829e-17
25	66	1.52372e-17
25	67	1.51048e-17
25	68	1.51147e-17
25	69	1.51448e-17
25	70	1.50112e-17
25	71	1.49577e-17
25	72	1.50625e-17
25	73	1.52681e-17
25	74	1.51353e-17
25	75	1.513e-17
25	76	1.51491e-17
25	77	1.52142e-17
25	78	1.52732e-17
25	79	1.50941e-17
25	80	1.52176e-17
25	81	1.51482e-17
25	82	1.51788e-17
25	83	1.51411e-17
25	84	1.51359e-17
25	85	1.52741e-17
25	86	1.52618e-17
25	87	1.52786e-17
25	88	1.52329e-17
25	89	1.52732e-17
25	90	1.51915e-17
25	91	1.5396e-17
25	92	1.52754e-17
25	93	1.52645e-17
25	94	1.52375e-17
25	95	1.52892e-17
25	96	1.53806e-17
25	97	1.53825e-17
25	98	1.54531e-17
25	99	1.54281e-17

26	0	1.32582e-17
26	1	1.43152e-17
26	2	1.41765e-17
26	3	1.44435e-17
26	4	1.45025e-17
26	5	1.43985e-17
26	6	1.43896e-17
26	7	1.44818e-17
26	8	1.4472e-17
26	9	1.44645e-17
26	10	1.46566e-17
26	11	1.45625e-17
26	12	1.47284e-17
26	13	1.47178e-17
26	14	1.47366e-17
26	15	1.47132e-17
26	16	1.48579e-17
26	17	1.47271e-17
26	18	1.48411e-17
26	19	1.49175e-17
26	20	1.48904e-17
26	21	1.50339e-17
26	22	1.49849e-17
26	23	1.48123e-17
26	24	1.4991e-17
26	25	1.50593e-17
26	26	1.49856e-17
26	27	1.50677e-17
26	28	1.51035e-17
26	29	1.51478e-17
26	30	1.51638e-17
26	31	1.51478e-17
26	32	1.50811e-17
26	33	1.50753e-17
26	34	1.50276e-17
26	35	1.5018e-17
26	36	1.50055e-17
26	37	1.51164e-17
26	38	1.51316e-17
26	39	1.50405e-17
26	40	1.50417e-17
26	41	1.50601e-17
26	42	1.50951e-17
26	43	1.52172e-17
26	44	1.51906e-17
26	45	1.51931e-17
26	46	1.52258e-17
26	47	1.52999e-17
26	48	1.51456e-17
26	49	1.53065e-17
26	50	1.5003e-17
26	51	1.5223e-17
26	52	1.50881e-17
26	53	1.51696e-17
26	54	1.51107e-17
26	55	1.49858e-17
26	56	1.50353e-17
26	57	1.49945e-17
26	58	1.49379e-17
26	59	1.4925e-17
26	60	1.4976e-17
26	61	1.49052e-17
26	62	1.49244e-17
26	63	1.50561e-17
26	64	1.50179e-17
26	65	1.50977e-17
26	66	1.52406e-17
26	67	1.5125e-17
26	68	1.51384e-17
26	69	1.51664e-17
26	70	1.50157e-17
26	71	1.49966e-17
26	72	1.50949e-17
26	73	1.52723e-17
26	74	1.5169e-17
26	75	1.5145e-17
26	76	1.51963e-17
26	77	1.52197e-17
26	78	1.52991e-17
26	79	1.51637e-17
26	80	1.52253e-17
26	81	1.51986e-17
26	82	1.51957e-17
26	83	1.51535e-17
26	84	1.51501e-17
26	85	1.53148e-17
26	86	1.52744e-17
26	87	1.52933e-17
26	88	1.53177e-17
26	89	1.52781e-17
26	90	1.52115e-17
26	91	1.54476e-17
26	92	1.52934e-17
26	93	1.53019e-17
26	94	1.52771e-17
26	95	1.5372e-17
26	96	1.53855e-17
26	97	1.5398e-17
26	98	1.54676e-17
26	99	1.54517e-17

27	0	1.32718e-17
27	1	1.43611e-17
27	2	1.42275e-17
27	3	1.44669e-17
27	4	1.45697e-17
27	5	1.44422e-17
27	6	1.44115e-17
27	7	1.45155e-17
27	8	1.44819e-17
27	9	1.44873e-17
27	10	1.46641e-17
27	11	1.46221e-17
27	12	1.47617e-17
27	13	1.47765e-17
27	14	1.47415e-17
27	15	1.47161e-17
27	16	1.48701e-17
27	17	1.47915e-17
27	18	1.48588e-17
27	19	1.49428e-17
27	20	1.49519e-17
27	21	1.50469e-17
27	22	1.49986e-17
27	23	1.49347e-17
27	24	1.50327e-17
27	25	1.51303e-17
27	26	1.5034e-17
27	27	1.50768e-17
27	28	1.51333e-17
27	29	1.52709e-17
27	30	1.51895e-17
27	31	1.52077e-17
27	32	1.50814e-17
27	33	1.50931e-17
27	34	1.5049e-17
27	35	1.50497e-17
27	36	1.50293e-17
27	37	1.51357e-17
27	38	1.51672e-17
27	39	1.51309e-17
27	40	1.50518e-17
27	41	1.50769e-17
27	42	1.51449e-17
27	43	1.52422e-17
27	44	1.52112e-17
27	45	1.52226e-17
27	46	1.52297e-17
27	47	1.53241e-17
27	48	1.51502e-17
27	49	1.53224e-17
27	50	1.50105e-17
27	51	1.52318e-17
27	52	1.50941e-17
27	53	1.52277e-17
27	54	1.51393e-17
27	55	1.49878e-17
27	56	1.50418e-17
27	57	1.50133e-17
27	58	1.49954e-17
27	59	1.50091e-17
27	60	1.50537e-17
27	61	1.49101e-17
27	62	1.49354e-17
27	63	1.50859e-17
27	64	1.5039e-17
27	65	1.51043e-17
27	66	1.52473e-17
27	67	1.52091e-17
27	68	1.5146e-17
27	69	1.51912e-17
27	70	1.50592e-17
27	71	1.50022e-17
27	72	1.50992e-17
27	73	1.52739e-17
27	74	1.51827e-17
27	75	1.51649e-17
27	76	1.52345e-17
27	77	1.52684e-17
27	78	1.53129e-17
27	79	1.51687e-17
27	80	1.52479e-17
27	81	1.52068e-17
27	82	1.52723e-17
27	83	1.52097e-17
27	84	1.51702e-17
27	85	1.53171e-17
27	86	1.52791e-17
27	87	1.53035e-17
27	88	1.53387e-17
27	89	1.53193e-17
27	90	1.52555e-17
27	91	1.5465e-17
27	92	1.53069e-17
27	93	1.53769e-17
27	94	1.52824e-17
27	95	1.53771e-17
27	96	1.53863e-17
27	97	1.53992e-17
27	98	1.5503e-17
27	99	1.54601e-17

28	0	1.32812e-17
28	1	1.43674e-17
28	2	1.42315e-17
28	3	1.44924e-17
28	4	1.45902e-17
28	5	1.44725e-17
28	6	1.44267e-17
28	7	1.45422e-17
28	8	1.44861e-17
28	9	1.45215e-17
28	10	1.46762e-17
28	11	1.47141e-17
28	12	1.48108e-17
28	13	1.47777e-17
28	14	1.47421e-17
28	15	1.47449e-17
28	16	1.48819e-17
28	17	1.48395e-17
28	18	1.48589e-17
28	19	1.49679e-17
28	20	1.49526e-17
28	21	1.50482e-17
28	22	1.50283e-17
28	23	1.49353e-17
28	24	1.50599e-17
28	25	1.51339e-17
28	26	1.50653e-17
28	27	1.50805e-17
28	28	1.51341e-17
28	29	1.52821e-17
28	30	1.51959e-17
28	31	1.52089e-17
28	32	1.50989e-17
28	33	1.50948e-17
28	34	1.50554e-17
28	35	1.50769e-17
28	36	1.50424e-17
28	37	1.52288e-17
28	38	1.5188e-17
28	39	1.51713e-17
28	40	1.50681e-17
28	41	1.51087e-17
28	42	1.5168e-17
28	43	1.5253e-17
28	44	1.52151e-17
28	45	1.52728e-17
28	46	1.52324e-17
28	47	1.53488e-17
28	48	1.51505e-17
28	49	1.53473e-17
28	50	1.50318e-17
28	51	1.52586e-17
28	52	1.51116e-17
28	53	1.5264e-17
28	54	1.51501e-17
28	55	1.49903e-17
28	56	1.50596e-17
28	57	1.50457e-17
28	58	1.4998e-17
28	59	1.50241e-17
28	60	1.512e-17
28	61	1.4918e-17
28	62	1.49368e-17
28	63	1.51528e-17
28	64	1.50428e-17
28	65	1.51299e-17
28	66	1.52895e-17
28	67	1.52251e-17
28	68	1.51672e-17
28	69	1.52019e-17
28	70	1.50592e-17
28	71	1.5065e-17
28	72	1.51298e-17
28	73	1.52864e-17
28	74	1.51904e-17
28	75	1.51966e-17
28	76	1.52875e-17
28	77	1.53277e-17
28	78	1.54025e-17
28	79	1.52018e-17
28	80	1.52565e-17
28	81	1.52991e-17
28	82	1.52758e-17
28	83	1.52238e-17
28	84	1.52115e-17
28	85	1.53502e-17
28	86	1.52831e-17
28	87	1.53297e-17
28	88	1.53416e-17
28	89	1.53292e-17
28	90	1.53221e-17
28	91	1.54653e-17
28	92	1.531e-17
28	93	1.54194e-17
28	94	1.53477e-17
28	95	1.53778e-17
28	96	1.53909e-17
28	97	1.54086e-17
28	98	1.55596e-17
28	99	1.54879e-17

29	0	1.33317e-17
29	1	1.44187e-17
29	2	1.42435e-17
29	3	1.45219e-17
29	4	1.45923e-17
29	5	1.45116e-17
29	6	1.44401e-17
29	7	1.45781e-17
29	8	1.4504e-17
29	9	1.45616e-17
29	10	1.46926e-17
29	11	1.47358e-17
29	12	1.48261e-17
29	13	1.48026e-17
29	14	1.47626e-17
29	15	1.47717e-17
29	16	1.49182e-17
29	17	1.48661e-17
29	18	1.48665e-17
29	19	1.49811e-17
29	20	1.49649e-17
29	21	1.50908e-17
29	22	1.50869e-17
29	23	1.49468e-17
29	24	1.50802e-17
29	25	1.51428e-17
29	26	1.51545e-17
29	27	1.51232e-17
29	28	1.51815e-17
29	29	1.52905e-17
29	30	1.52097e-17
29	31	1.52141e-17
29	32	1.51897e-17
29	33	1.51015e-17
29	34	1.50889e-17
29	35	1.50998e-17
29	36	1.50502e-17
29	37	1.52569e-17
29	38	1.52005e-17
29	39	1.51758e-17
29	40	1.50787e-17
29	41	1.51539e-17
29	42	1.5198e-17
29	43	1.5266e-17
29	44	1.5218e-17
29	45	1.53223e-17
29	46	1.52331e-17
29	47	1.53836e-17
29	48	1.5167e-17
29	49	1.5385e-17
29	50	1.50623e-17
29	51	1.53558e-17
29	52	1.51158e-17
29	53	1.52668e-17
29	54	1.52279e-17
29	55	1.5029e-17
29	56	1.51006e-17
29	57	1.50653e-17
29	58	1.5016e-17
29	59	1.50575e-17
29	60	1.51587e-17
29	61	1.49231e-17
29	62	1.49502e-17
29	63	1.51563e-17
29	64	1.50531e-17
29	65	1.51414e-17
29	66	1.5312e-17
29	67	1.52255e-17
29	68	1.51819e-17
29	69	1.52124e-17
29	70	1.51622e-17
29	71	1.50783e-17
29	72	1.51563e-17
29	73	1.53274e-17
29	74	1.52342e-17
29	75	1.52191e-17
29	76	1.53658e-17
29	77	1.53533e-17
29	78	1.54098e-17
29	79	1.52168e-17
29	80	1.52657e-17
29	81	1.53156e-17
29	82	1.52797e-17
29	83	1.52492e-17
29	84	1.52381e-17
29	85	1.53504e-17
29	86	1.53202e-17
29	87	1.53965e-17
29	88	1.53479e-17
29	89	1.53847e-17
29	90	1.53262e-17
29	91	1.54789e-17
29	92	1.53197e-17
29	93	1.54482e-17
29	94	1.53625e-17
29	95	1.53849e-17
29	96	1.54045e-17
29	97	1.54335e-17
29	98	1.55729e-17
29	99	1.55599e-17

30	0	1.33322e-17
30	1	1.44266e-17
30	2	1.43517e-17
30	3	1.45588e-17
30	4	1.46413e-17
30	5	1.4619e-17
30	6	1.44489e-17
30	7	1.46147e-17
30	8	1.45273e-17
30	9	1.46044e-17
30	10	1.47078e-17
30	11	1.47541e-17
30	12	1.48519e-17
30	13	1.48118e-17
30	14	1.47776e-17
30	15	1.48068e-17
30	16	1.49557e-17
30	17	1.48674e-17
30	18	1.48833e-17
30	19	1.49982e-17
30	20	1.49917e-17
30	21	1.51058e-17
30	22	1.51039e-17
30	23	1.49664e-17
30	24	1.50867e-17
30	25	1.51539e-17
30	26	1.51883e-17
30	27	1.51345e-17
30	28	1.51978e-17
30	29	1.53005e-17
30	30	1.52389e-17
30	31	1.53423e-17
30	32	1.52139e-17
30	33	1.51409e-17
30	34	1.50953e-17
30	35	1.51814e-17
30	36	1.50581e-17
30	37	1.53063e-17
30	38	1.5255e-17
30	39	1.52419e-17
30	40	1.50983e-17
30	41	1.51842e-17
30	42	1.5224e-17
30	43	1.52867e-17
30	44	1.52491e-17
30	45	1.5333e-17
30	46	1.53037e-17
30	47	1.54145e-17
30	48	1.5207e-17
30	49	1.5433e-17
30	50	1.51856e-17
30	51	1.53569e-17
30	52	1.51159e-17
30	53	1.52684e-17
30	54	1.52581e-17
30	55	1.50785e-17
30	56	1.51121e-17
30	57	1.50762e-17
30	58	1.50303e-17
30	59	1.50631e-17
30	60	1.5173e-17
30	61	1.49728e-17
30	62	1.50201e-17
30	63	1.51893e-17
30	64	1.52395e-17
30	65	1.51428e-17
30	66	1.53215e-17
30	67	1.52592e-17
30	68	1.5308e-17
30	69	1.52255e-17
30	70	1.51783e-17
30	71	1.50856e-17
30	72	1.51616e-17
30	73	1.53335e-17
30	74	1.52528e-17
30	75	1.52555e-17
30	76	1.53728e-17
30	77	1.53741e-17
30	78	1.54179e-17
30	79	1.53005e-17
30	80	1.52761e-17
30	81	1.53209e-17
30	82	1.52897e-17
30	83	1.52722e-17
30	84	1.53063e-17
30	85	1.53959e-17
30	86	1.53276e-17
30	87	1.54004e-17
30	88	1.53511e-17
30	89	1.53887e-17
30	90	1.53474e-17
30	91	1.54841e-17
30	92	1.53764e-17
30	93	1.5467e-17
30	94	1.54552e-17
30	95	1.53863e-17
30	96	1.54374e-17
30	97	1.54647e-17
30	98	1.55808e-17
30	99	1.55749e-17

31	0	1.33364e-17
31	1	1.44596e-17
31	2	1.43593e-17
31	3	1.45886e-17
31	4	1.46687e-17
31	5	1.46286e-17
31	6	1.44542e-17
31	7	1.46637e-17
31	8	1.4536e-17
31	9	1.46548e-17
31	10	1.47385e-17
31	11	1.47737e-17
31	12	1.48931e-17
31	13	1.48162e-17
31	14	1.48083e-17
31	15	1.48394e-17
31	16	1.49724e-17
31	17	1.48947e-17
31	18	1.49794e-17
31	19	1.50433e-17
31	20	1.5051e-17
31	21	1.51234e-17
31	22	1.51415e-17
31	23	1.50007e-17
31	24	1.51041e-17
31	25	1.51625e-17
31	26	1.51929e-17
31	27	1.51682e-17
31	28	1.525e-17
31	29	1.53139e-17
31	30	1.52769e-17
31	31	1.53646e-17
31	32	1.52363e-17
31	33	1.51676e-17
31	34	1.51218e-17
31	35	1.51843e-17
31	36	1.51397e-17
31	37	1.53076e-17
31	38	1.52593e-17
31	39	1.52979e-17
31	40	1.51508e-17
31	41	1.51861e-17
31	42	1.52276e-17
31	43	1.53052e-17
31	44	1.52831e-17
31	45	1.53937e-17
31	46	1.53595e-17
31	47	1.54627e-17
31	48	1.52225e-17
31	49	1.54341e-17
31	50	1.52162e-17
31	51	1.53667e-17
31	52	1.51703e-17
31	53	1.52848e-17
31	54	1.53046e-17
31	55	1.51224e-17
31	56	1.51168e-17
31	57	1.5087e-17
31	58	1.50493e-17
31	59	1.50653e-17
31	60	1.52583e-17
31	61	1.50114e-17
31	62	1.50205e-17
31	63	1.51922e-17
31	64	1.53138e-17
31	65	1.51689e-17
31	66	1.53793e-17
31	67	1.52703e-17
31	68	1.53184e-17
31	69	1.52751e-17
31	70	1.52151e-17
31	71	1.50905e-17
31	72	1.51729e-17
31	73	1.53919e-17
31	74	1.52558e-17
31	75	1.52557e-17
31	76	1.54161e-17
31	77	1.54106e-17
31	78	1.543e-17
31	79	1.53377e-17
31	80	1.53122e-17
31	81	1.53659e-17
31	82	1.52936e-17
31	83	1.53086e-17
31	84	1.53331e-17
31	85	1.54429e-17
31	86	1.5339e-17
31	87	1.54161e-17
31	88	1.53548e-17
31	89	1.53926e-17
31	90	1.5385e-17
31	91	1.55375e-17
31	92	1.54177e-17
31	93	1.54953e-17
31	94	1.54816e-17
31	95	1.54049e-17
31	96	1.54432e-17
31	97	1.5602e-17
31	98	1.5627e-17
31	99	1.56641e-17

32	0	1.33538e-17
32	1	1.44843e-17
32	2	1.437e-17
32	3	1.46044e-17
32	4	1.47166e-17
32	5	1.46401e-17
32	6	1.4467e-17
32	7	1.47268e-17
32	8	1.46755e-17
32	9	1.46557e-17
32	10	1.47843e-17
32	11	1.48272e-17
32	12	1.49654e-17
32	13	1.48173e-17
32	14	1.48601e-17
32	15	1.48892e-17
32	16	1.50295e-17
32	17	1.49043e-17
32	18	1.50408e-17
32	19	1.51096e-17
32	20	1.50778e-17
32	21	1.51362e-17
32	22	1.51515e-17
32	23	1.50354e-17
32	24	1.51848e-17
32	25	1.51685e-17
32	26	1.52888e-17
32	27	1.51698e-17
32	28	1.52672e-17
32	29	1.53176e-17
32	30	1.53236e-17
32	31	1.54071e-17
32	32	1.527e-17
32	33	1.51912e-17
32	34	1.51472e-17
32	35	1.52095e-17
32	36	1.51843e-17
32	37	1.53194e-17
32	38	1.53131e-17
32	39	1.5312e-17
32	40	1.52136e-17
32	41	1.52102e-17
32	42	1.52511e-17
32	43	1.53255e-17
32	44	1.53139e-17
32	45	1.54158e-17
32	46	1.53704e-17
32	47	1.55247e-17
32	48	1.52308e-17
32	49	1.54557e-17
32	50	1.52581e-17
32	51	1.53779e-17
32	52	1.5196e-17
32	53	1.52987e-17
32	54	1.53351e-17
32	55	1.51499e-17
32	56	1.51296e-17
32	57	1.50906e-17
32	58	1.50557e-17
32	59	1.50836e-17
32	60	1.52632e-17
32	61	1.51126e-17
32	62	1.50592e-17
32	63	1.53015e-17
32	64	1.53425e-17
32	65	1.51851e-17
32	66	1.54526e-17
32	67	1.52979e-17
32	68	1.53395e-17
32	69	1.53041e-17
32	70	1.52555e-17
32	71	1.51672e-17
32	72	1.52746e-17
32	73	1.53924e-17
32	74	1.52806e-17
32	75	1.52569e-17
32	76	1.54237e-17
32	77	1.54121e-17
32	78	1.54327e-17
32	79	1.53445e-17
32	80	1.5381e-17
32	81	1.53832e-17
32	82	1.53057e-17
32	83	1.53201e-17
32	84	1.53427e-17
32	85	1.5453e-17
32	86	1.53528e-17
32	87	1.54242e-17
32	88	1.53667e-17
32	89	1.54514e-17
32	90	1.53916e-17
32	91	1.55462e-17
32	92	1.5438e-17
32	93	1.55202e-17
32	94	1.54868e-17
32	95	1.54074e-17
32	96	1.54567e-17
32	97	1.56254e-17
32	98	1.56506e-17
32	99	1.56909e-17

33	0	1.33923e-17
33	1	1.45241e-17
33	2	1.44572e-17
33	3	1.46096e-17
33	4	1.47315e-17
33	5	1.46715e-17
33	6	1.45376e-17
33	7	1.47368e-17
33	8	1.46758e-17
33	9	1.47031e-17
33	10	1.4786e-17
33	11	1.48636e-17
33	12	1.50441e-17
33	13	1.4836e-17
33	14	1.48685e-17
33	15	1.48938e-17
33	16	1.50303e-17
33	17	1.49182e-17
33	18	1.50701e-17
33	19	1.51322e-17
33	20	1.51134e-17
33	21	1.51516e-17
33	22	1.51949e-17
33	23	1.5036e-17
33	24	1.53042e-17
33	25	1.52274e-17
33	26	1.53362e-17
33	27	1.51791e-17
33	28	1.52809e-17
33	29	1.53474e-17
33	30	1.53245e-17
33	31	1.54148e-17
33	32	1.53557e-17
33	33	1.52166e-17
33	34	1.5164e-17
33	35	1.52338e-17
33	36	1.5205e-17
33	37	1.53492e-17
33	38	1.53273e-17
33	39	1.53396e-17
33	40	1.52213e-17
33	41	1.52153e-17
33	42	1.52739e-17
33	43	1.53404e-17
33	44	1.53271e-17
33	45	1.54295e-17
33	46	1.53723e-17
33	47	1.5536e-17
33	48	1.53287e-17
33	49	1.54728e-17
33	50	1.53746e-17
33	51	1.53828e-17
33	52	1.52068e-17
33	53	1.52998e-17
33	54	1.53594e-17
33	55	1.51551e-17
33	56	1.51485e-17
33	57	1.5142e-17
33	58	1.5108e-17
33	59	1.50861e-17
33	60	1.5273e-17
33	61	1.51378e-17
33	62	1.50782e-17
33	63	1.53414e-17
33	64	1.53813e-17
33	65	1.52442e-17
33	66	1.54871e-17
33	67	1.53195e-17
33	68	1.53559e-17
33	69	1.53546e-17
33	70	1.52649e-17
33	71	1.51862e-17
33	72	1.52876e-17
33	73	1.53984e-17
33	74	1.53666e-17
33	75	1.53303e-17
33	76	1.54279e-17
33	77	1.54175e-17
33	78	1.54459e-17
33	79	1.5453e-17
33	80	1.54545e-17
33	81	1.54045e-17
33	82	1.53065e-17
33	83	1.53375e-17
33	84	1.53718e-17
33	85	1.552e-17
33	86	1.54219e-17
33	87	1.54326e-17
33	88	1.54087e-17
33	89	1.54738e-17
33	90	1.53943e-17
33	91	1.55471e-17
33	92	1.5442e-17
33	93	1.55226e-17
33	94	1.55263e-17
33	95	1.54132e-17
33	96	1.55549e-17
33	97	1.56798e-17
33	98	1.56538e-17
33	99	1.57096e-17

34	0	1.34279e-17
34	1	1.45403e-17
34	2	1.44703e-17
34	3	1.46158e-17
34	4	1.47667e-17
34	5	1.46898e-17
34	6	1.45805e-17
34	7	1.47377e-17
34	8	1.47049e-17
34	9	1.47041e-17
34	10	1.47863e-17
34	11	1.49224e-17
34	12	1.50648e-17
34	13	1.48555e-17
34	14	1.48898e-17
34	15	1.4973e-17
34	16	1.50344e-17
34	17	1.49498e-17
34	18	1.50936e-17
34	19	1.51582e-17
34	20	1.51221e-17
34	21	1.51618e-17
34	22	1.52556e-17
34	23	1.50429e-17
34	24	1.53335e-17
34	25	1.52791e-17
34	26	1.53527e-17
34	27	1.5223e-17
34	28	1.53979e-17
34	29	1.53483e-17
34	30	1.53864e-17
34	31	1.54198e-17
34	32	1.53746e-17
34	33	1.52812e-17
34	34	1.5166e-17
34	35	1.52412e-17
34	36	1.52852e-17
34	37	1.54356e-17
34	38	1.53311e-17
34	39	1.53551e-17
34	40	1.52302e-17
34	41	1.52353e-17
34	42	1.52742e-17
34	43	1.53577e-17
34	44	1.53722e-17
34	45	1.54398e-17
34	46	1.54854e-17
34	47	1.55803e-17
34	48	1.53763e-17
34	49	1.55704e-17
34	50	1.53877e-17
34	51	1.53933e-17
34	52	1.52305e-17
34	53	1.53254e-17
34	54	1.54033e-17
34	55	1.51686e-17
34	56	1.51521e-17
34	57	1.51618e-17
34	58	1.51299e-17
34	59	1.51126e-17
34	60	1.53335e-17
34	61	1.51549e-17
34	62	1.51502e-17
34	63	1.5356e-17
34	64	1.5408e-17
34	65	1.53202e-17
34	66	1.55198e-17
34	67	1.53274e-17
34	68	1.53681e-17
34	69	1.53742e-17
34	70	1.52753e-17
34	71	1.51931e-17
34	72	1.52912e-17
34	73	1.54293e-17
34	74	1.54303e-17
34	75	1.53343e-17
34	76	1.54467e-17
34	77	1.54182e-17
34	78	1.54541e-17
34	79	1.54679e-17
34	80	1.54596e-17
34	81	1.54147e-17
34	82	1.5311e-17
34	83	1.53843e-17
34	84	1.53896e-17
34	85	1.55273e-17
34	86	1.54698e-17
34	87	1.54554e-17
