#1:n	2:kx	3:s(n,kx)
11	57	1.09999e-15
11	58	1.09674e-15
11	59	1.0958e-15
11	60	1.09233e-15
11	61	1.1084e-15
11	62	1.10214e-15
11	63	1.1123e-15
11	64	1.11262e-15
11	65	1.11829e-15
11	66	1.13387e-15
11	67	1.13877e-15
11	68	1.12759e-15
11	69	1.12395e-15
11	70	1.13197e-15
11	71	1.13019e-15
11	72	1.12947e-15
11	73	1.13859e-15
11	74	1.14292e-15
11	75	1.14227e-15
11	76	1.1482e-15
11	77	1.15447e-15
11	78	1.15761e-15
11	79	1.15192e-15
11	80	1.16423e-15
11	81	1.15853e-15
11	82	1.15938e-15
11	83	1.16274e-15
11	84	1.16001e-15
11	85	1.17238e-15
11	86	1.17502e-15
11	87	1.16995e-15
11	88	1.16761e-15
11	89	1.18328e-15
11	90	1.17611e-15
11	91	1.19124e-15
11	92	1.17768e-15
11	93	1.18405e-15
11	94	1.17957e-15
11	95	1.17876e-15
11	96	1.1823e-15
11	97	1.18229e-15
11	98	1.19208e-15
11	99	1.18723e-15

12	0	1.02388e-15
12	1	1.10339e-15
12	2	1.09509e-15
12	3	1.10771e-15
12	4	1.10961e-15
12	5	1.10851e-15
12	6	1.10325e-15
12	7	1.11529e-15
12	8	1.11175e-15
12	9	1.12048e-15
12	10	1.12459e-15
12	11	1.11998e-15
12	12	1.12547e-15
12	13	1.13124e-15
12	14	1.12654e-15
12	15	1.12665e-15
12	16	1.12821e-15
12	17	1.13337e-15
12	18	1.12315e-15
12	19	1.13945e-15
12	20	1.136e-15
12	21	1.13437e-15
12	22	1.13146e-15
12	23	1.13307e-15
12	24	1.14085e-15
12	25	1.13068e-15
12	26	1.13289e-15
12	27	1.13823e-15
12	28	1.13473e-15
12	29	1.13548e-15
12	30	1.13336e-15
12	31	1.12694e-15
12	32	1.12455e-15
12	33	1.11948e-15
12	34	1.11527e-15
12	35	1.1152e-15
12	36	1.11163e-15
12	37	1.12176e-15
12	38	1.12421e-15
12	39	1.12246e-15
12	40	1.11211e-15
12	41	1.10334e-15
12	42	1.11938e-15
12	43	1.11574e-15
12	44	1.11804e-15
12	45	1.11935e-15
12	46	1.11609e-15
12	47	1.11431e-15
12	48	1.11163e-15
12	49	1.11428e-15
12	50	1.10699e-15
12	51	1.11299e-15
12	52	1.10803e-15
12	53	1.11592e-15
12	54	1.10726e-15
12	55	1.10232e-15
12	56	1.09825e-15
12	57	1.10116e-15
12	58	1.09881e-15
12	59	1.09764e-15
12	60	1.11162e-15
12	61	1.11119e-15
12	62	1.10746e-15
12	63	1.11539e-15
12	64	1.11319e-15
12	65	1.1183e-15
12	66	1.13799e-15
12	67	1.1407e-15
12	68	1.12853e-15
12	69	1.12713e-15
12	70	1.13519e-15
12	71	1.13146e-15
12	72	1.13028e-15
12	73	1.14022e-15
12	74	1.14302e-15
12	75	1.1432e-15
12	76	1.14827e-15
12	77	1.15695e-15
12	78	1.16221e-15
12	79	1.15206e-15
12	80	1.16453e-15
12	81	1.15889e-15
12	82	1.15961e-15
12	83	1.16321e-15
12	84	1.16225e-15
12	85	1.17578e-15
12	86	1.17737e-15
12	87	1.17133e-15
12	88	1.1704e-15
12	89	1.18362e-15
12	90	1.17766e-15
12	91	1.19207e-15
12	92	1.18155e-15
12	93	1.18419e-15
12	94	1.1826e-15
12	95	1.17892e-15
12	96	1.18585e-15
12	97	1.18275e-15
12	98	1.19275e-15
12	99	1.18894e-15

13	0	1.02424e-15
13	1	1.10402e-15
13	2	1.09809e-15
13	3	1.11021e-15
13	4	1.11238e-15
13	5	1.10909e-15
13	6	1.10776e-15
13	7	1.11815e-15
13	8	1.11511e-15
13	9	1.12095e-15
13	10	1.12649e-15
13	11	1.12043e-15
13	12	1.12789e-15
13	13	1.13138e-15
13	14	1.12973e-15
13	15	1.12859e-15
13	16	1.12933e-15
13	17	1.13433e-15
13	18	1.12337e-15
13	19	1.13987e-15
13	20	1.14555e-15
13	21	1.1369e-15
13	22	1.13317e-15
13	23	1.13351e-15
13	24	1.14118e-15
13	25	1.13471e-15
13	26	1.13543e-15
13	27	1.13889e-15
13	28	1.13496e-15
13	29	1.13624e-15
13	30	1.13358e-15
13	31	1.12713e-15
13	32	1.12556e-15
13	33	1.11999e-15
13	34	1.11724e-15
13	35	1.1156e-15
13	36	1.11343e-15
13	37	1.12229e-15
13	38	1.12618e-15
13	39	1.12282e-15
13	40	1.11269e-15
13	41	1.11179e-15
13	42	1.12002e-15
13	43	1.11664e-15
13	44	1.11815e-15
13	45	1.12259e-15
13	46	1.11778e-15
13	47	1.11571e-15
13	48	1.11337e-15
13	49	1.12201e-15
13	50	1.10889e-15
13	51	1.1132e-15
13	52	1.11576e-15
13	53	1.11599e-15
13	54	1.10971e-15
13	55	1.10412e-15
13	56	1.09916e-15
13	57	1.10391e-15
13	58	1.09941e-15
13	59	1.10059e-15
13	60	1.11207e-15
13	61	1.11147e-15
13	62	1.10763e-15
13	63	1.11548e-15
13	64	1.11798e-15
13	65	1.12092e-15
13	66	1.13944e-15
13	67	1.14086e-15
13	68	1.13012e-15
13	69	1.12852e-15
13	70	1.13557e-15
13	71	1.13238e-15
13	72	1.13051e-15
13	73	1.14417e-15
13	74	1.14439e-15
13	75	1.14464e-15
13	76	1.15255e-15
13	77	1.15733e-15
13	78	1.16611e-15
13	79	1.15997e-15
13	80	1.16554e-15
13	81	1.16052e-15
13	82	1.16182e-15
13	83	1.1648e-15
13	84	1.16263e-15
13	85	1.1797e-15
13	86	1.17876e-15
13	87	1.17171e-15
13	88	1.1751e-15
13	89	1.18595e-15
13	90	1.17789e-15
13	91	1.19264e-15
13	92	1.18214e-15
13	93	1.18465e-15
13	94	1.18342e-15
13	95	1.18144e-15
13	96	1.18775e-15
13	97	1.18564e-15
13	98	1.19304e-15
13	99	1.19094e-15

14	0	1.02521e-15
14	1	1.10879e-15
14	2	1.10056e-15
14	3	1.11248e-15
14	4	1.11368e-15
14	5	1.10925e-15
14	6	1.10946e-15
14	7	1.11998e-15
14	8	1.11959e-15
14	9	1.12227e-15
14	10	1.12655e-15
14	11	1.12248e-15
14	12	1.12846e-15
14	13	1.13193e-15
14	14	1.1315e-15
14	15	1.12946e-15
14	16	1.13275e-15
14	17	1.13745e-15
14	18	1.12476e-15
14	19	1.14067e-15
14	20	1.14581e-15
14	21	1.13711e-15
14	22	1.13467e-15
14	23	1.13444e-15
14	24	1.14119e-15
14	25	1.14038e-15
14	26	1.13726e-15
14	27	1.14139e-15
14	28	1.13723e-15
14	29	1.13808e-15
14	30	1.13524e-15
14	31	1.13196e-15
14	32	1.13134e-15
14	33	1.12032e-15
14	34	1.11749e-15
14	35	1.12306e-15
14	36	1.11415e-15
14	37	1.12518e-15
14	38	1.12651e-15
14	39	1.12483e-15
14	40	1.11345e-15
14	41	1.11435e-15
14	42	1.12086e-15
14	43	1.11823e-15
14	44	1.11966e-15
14	45	1.12473e-15
14	46	1.11784e-15
14	47	1.11629e-15
14	48	1.11396e-15
14	49	1.12291e-15
14	50	1.1093e-15
14	51	1.11412e-15
14	52	1.11595e-15
14	53	1.11645e-15
14	54	1.11062e-15
14	55	1.10441e-15
14	56	1.10152e-15
14	57	1.10713e-15
14	58	1.09992e-15
14	59	1.10141e-15
14	60	1.11257e-15
14	61	1.11267e-15
14	62	1.1092e-15
14	63	1.11713e-15
14	64	1.1222e-15
14	65	1.12421e-15
14	66	1.14056e-15
14	67	1.1415e-15
14	68	1.13378e-15
14	69	1.1301e-15
14	70	1.14039e-15
14	71	1.13364e-15
14	72	1.13294e-15
14	73	1.1467e-15
14	74	1.14591e-15
14	75	1.14502e-15
14	76	1.15313e-15
14	77	1.15851e-15
14	78	1.16615e-15
14	79	1.1609e-15
14	80	1.1658e-15
14	81	1.1609e-15
14	82	1.16463e-15
14	83	1.16539e-15
14	84	1.17166e-15
14	85	1.18016e-15
14	86	1.18248e-15
14	87	1.17888e-15
14	88	1.17531e-15
14	89	1.186e-15
14	90	1.17959e-15
14	91	1.1934e-15
14	92	1.18319e-15
14	93	1.18644e-15
14	94	1.1839e-15
14	95	1.18527e-15
14	96	1.19052e-15
14	97	1.18756e-15
14	98	1.19329e-15
14	99	1.19383e-15

15	0	1.03028e-15
15	1	1.10917e-15
15	2	1.10071e-15
15	3	1.11326e-15
15	4	1.11599e-15
15	5	1.10941e-15
15	6	1.11258e-15
15	7	1.12403e-15
15	8	1.12398e-15
15	9	1.12351e-15
15	10	1.12669e-15
15	11	1.12762e-15
15	12	1.13064e-15
15	13	1.13403e-15
15	14	1.13207e-15
15	15	1.1302e-15
15	16	1.13452e-15
15	17	1.1377e-15
15	18	1.12969e-15
15	19	1.14206e-15
15	20	1.14613e-15
15	21	1.14332e-15
15	22	1.13519e-15
15	23	1.13508e-15
15	24	1.14243e-15
15	25	1.14548e-15
15	26	1.13763e-15
15	27	1.14303e-15
15	28	1.14148e-15
15	29	1.139e-15
15	30	1.13964e-15
15	31	1.13374e-15
15	32	1.1322e-15
15	33	1.12342e-15
15	34	1.12364e-15
15	35	1.1246e-15
15	36	1.11462e-15
15	37	1.12559e-15
15	38	1.12679e-15
15	39	1.12658e-15
15	40	1.11405e-15
15	41	1.11916e-15
15	42	1.12465e-15
15	43	1.12014e-15
15	44	1.1211e-15
15	45	1.12845e-15
15	46	1.12055e-15
15	47	1.12329e-15
15	48	1.11458e-15
15	49	1.12424e-15
15	50	1.11047e-15
15	51	1.12076e-15
15	52	1.1173e-15
15	53	1.11837e-15
15	54	1.11136e-15
15	55	1.10471e-15
15	56	1.10452e-15
15	57	1.1079e-15
15	58	1.09996e-15
15	59	1.10307e-15
15	60	1.11425e-15
15	61	1.11437e-15
15	62	1.1102e-15
15	63	1.11925e-15
15	64	1.12259e-15
15	65	1.12713e-15
15	66	1.14141e-15
15	67	1.14152e-15
15	68	1.13516e-15
15	69	1.13226e-15
15	70	1.14134e-15
15	71	1.13966e-15
15	72	1.13621e-15
15	73	1.14902e-15
15	74	1.14817e-15
15	75	1.1466e-15
15	76	1.15371e-15
15	77	1.15922e-15
15	78	1.1682e-15
15	79	1.16139e-15
15	80	1.16837e-15
15	81	1.16198e-15
15	82	1.16567e-15
15	83	1.16904e-15
15	84	1.17378e-15
15	85	1.18169e-15
15	86	1.18302e-15
15	87	1.17908e-15
15	88	1.17648e-15
15	89	1.18616e-15
15	90	1.18077e-15
15	91	1.1937e-15
15	92	1.18744e-15
15	93	1.1865e-15
15	94	1.18476e-15
15	95	1.18909e-15
15	96	1.19125e-15
15	97	1.1891e-15
15	98	1.19617e-15
15	99	1.19801e-15

16	0	1.03119e-15
16	1	1.1094e-15
16	2	1.10294e-15
16	3	1.11498e-15
16	4	1.1213e-15
16	5	1.11036e-15
16	6	1.11322e-15
16	7	1.12439e-15
16	8	1.12475e-15
16	9	1.1236e-15
16	10	1.12905e-15
16	11	1.12812e-15
16	12	1.13087e-15
16	13	1.14167e-15
16	14	1.13275e-15
16	15	1.13028e-15
16	16	1.13811e-15
16	17	1.1417e-15
16	18	1.13623e-15
16	19	1.14215e-15
16	20	1.14675e-15
16	21	1.14378e-15
16	22	1.13743e-15
16	23	1.13526e-15
16	24	1.14479e-15
16	25	1.1476e-15
16	26	1.13966e-15
16	27	1.1432e-15
16	28	1.14281e-15
16	29	1.14032e-15
16	30	1.14039e-15
16	31	1.13677e-15
16	32	1.1389e-15
16	33	1.12518e-15
16	34	1.12547e-15
16	35	1.12515e-15
16	36	1.11719e-15
16	37	1.12793e-15
16	38	1.1309e-15
16	39	1.12724e-15
16	40	1.11972e-15
16	41	1.12461e-15
16	42	1.12466e-15
16	43	1.12015e-15
16	44	1.12212e-15
16	45	1.12863e-15
16	46	1.12313e-15
16	47	1.1239e-15
16	48	1.11812e-15
16	49	1.12751e-15
16	50	1.11207e-15
16	51	1.12145e-15
16	52	1.11836e-15
16	53	1.12363e-15
16	54	1.11388e-15
16	55	1.10991e-15
16	56	1.10948e-15
16	57	1.10895e-15
16	58	1.11049e-15
16	59	1.1063e-15
16	60	1.11592e-15
16	61	1.11532e-15
16	62	1.11116e-15
16	63	1.11937e-15
16	64	1.1231e-15
16	65	1.12717e-15
16	66	1.14524e-15
16	67	1.14275e-15
16	68	1.13571e-15
16	69	1.13314e-15
16	70	1.1418e-15
16	71	1.13985e-15
16	72	1.13761e-15
16	73	1.1537e-15
16	74	1.15094e-15
16	75	1.14829e-15
16	76	1.15824e-15
16	77	1.15943e-15
16	78	1.16921e-15
16	79	1.16193e-15
16	80	1.16945e-15
16	81	1.16299e-15
16	82	1.16636e-15
16	83	1.17115e-15
16	84	1.17475e-15
16	85	1.18187e-15
16	86	1.18479e-15
16	87	1.17938e-15
16	88	1.17958e-15
16	89	1.18731e-15
16	90	1.18134e-15
16	91	1.19531e-15
16	92	1.1906e-15
16	93	1.18838e-15
16	94	1.19135e-15
16	95	1.18992e-15
16	96	1.19171e-15
16	97	1.1937e-15
16	98	1.19631e-15
16	99	1.19849e-15

17	0	1.03256e-15
17	1	1.11059e-15
17	2	1.1034e-15
17	3	1.11691e-15
17	4	1.12303e-15
17	5	1.1106e-15
17	6	1.11328e-15
17	7	1.12756e-15
17	8	1.12502e-15
17	9	1.12456e-15
17	10	1.12937e-15
17	11	1.13056e-15
17	12	1.13374e-15
17	13	1.14386e-15
17	14	1.13467e-15
17	15	1.13046e-15
17	16	1.13868e-15
17	17	1.14184e-15
17	18	1.13656e-15
17	19	1.14485e-15
17	20	1.14772e-15
17	21	1.14533e-15
17	22	1.14024e-15
17	23	1.13653e-15
17	24	1.14582e-15
17	25	1.14769e-15
17	26	1.13969e-15
17	27	1.14349e-15
17	28	1.14384e-15
17	29	1.14217e-15
17	30	1.14516e-15
17	31	1.13715e-15
17	32	1.14372e-15
17	33	1.1265e-15
17	34	1.12715e-15
17	35	1.12538e-15
17	36	1.11811e-15
17	37	1.1288e-15
17	38	1.13197e-15
17	39	1.12756e-15
17	40	1.11975e-15
17	41	1.12501e-15
17	42	1.12666e-15
17	43	1.12024e-15
17	44	1.12317e-15
17	45	1.12909e-15
17	46	1.12447e-15
17	47	1.12932e-15
17	48	1.11867e-15
17	49	1.12876e-15
17	50	1.11261e-15
17	51	1.12751e-15
17	52	1.11878e-15
17	53	1.12611e-15
17	54	1.1148e-15
17	55	1.11016e-15
17	56	1.11036e-15
17	57	1.11127e-15
17	58	1.11142e-15
17	59	1.10982e-15
17	60	1.11618e-15
17	61	1.11685e-15
17	62	1.11528e-15
17	63	1.1196e-15
17	64	1.12401e-15
17	65	1.12748e-15
17	66	1.14547e-15
17	67	1.14276e-15
17	68	1.13834e-15
17	69	1.14066e-15
17	70	1.14335e-15
17	71	1.14013e-15
17	72	1.13955e-15
17	73	1.15499e-15
17	74	1.15189e-15
17	75	1.15306e-15
17	76	1.15991e-15
17	77	1.16001e-15
17	78	1.17032e-15
17	79	1.16211e-15
17	80	1.17456e-15
17	81	1.16623e-15
17	82	1.16756e-15
17	83	1.17418e-15
17	84	1.17498e-15
17	85	1.18626e-15
17	86	1.18643e-15
17	87	1.1799e-15
17	88	1.18303e-15
17	89	1.19111e-15
17	90	1.18311e-15
17	91	1.19632e-15
17	92	1.1923e-15
17	93	1.18855e-15
17	94	1.19545e-15
17	95	1.19306e-15
17	96	1.19394e-15
17	97	1.19616e-15
17	98	1.19833e-15
17	99	1.20003e-15

18	0	1.03454e-15
18	1	1.11451e-15
18	2	1.10674e-15
18	3	1.12275e-15
18	4	1.12494e-15
18	5	1.11117e-15
18	6	1.11999e-15
18	7	1.12909e-15
18	8	1.12556e-15
18	9	1.12636e-15
18	10	1.12941e-15
18	11	1.13477e-15
18	12	1.13436e-15
18	13	1.14463e-15
18	14	1.13691e-15
18	15	1.13379e-15
18	16	1.14011e-15
18	17	1.14268e-15
18	18	1.13691e-15
18	19	1.14888e-15
18	20	1.14941e-15
18	21	1.14608e-15
18	22	1.14213e-15
18	23	1.13787e-15
18	24	1.1465e-15
18	25	1.15008e-15
18	26	1.14209e-15
18	27	1.14441e-15
18	28	1.14652e-15
18	29	1.14248e-15
18	30	1.15005e-15
18	31	1.13826e-15
18	32	1.14645e-15
18	33	1.12662e-15
18	34	1.1279e-15
18	35	1.12592e-15
18	36	1.12031e-15
18	37	1.12881e-15
18	38	1.13259e-15
18	39	1.13045e-15
18	40	1.11978e-15
18	41	1.13157e-15
18	42	1.12879e-15
18	43	1.12069e-15
18	44	1.12785e-15
18	45	1.12967e-15
18	46	1.12454e-15
18	47	1.1297e-15
18	48	1.11972e-15
18	49	1.13365e-15
18	50	1.11369e-15
18	51	1.12914e-15
18	52	1.12071e-15
18	53	1.12701e-15
18	54	1.11624e-15
18	55	1.11153e-15
18	56	1.11077e-15
18	57	1.11155e-15
18	58	1.11174e-15
18	59	1.11139e-15
18	60	1.1163e-15
18	61	1.11699e-15
18	62	1.11999e-15
18	63	1.11966e-15
18	64	1.12472e-15
18	65	1.12836e-15
18	66	1.14917e-15
18	67	1.14313e-15
18	68	1.13996e-15
18	69	1.14142e-15
18	70	1.1448e-15
18	71	1.14033e-15
18	72	1.14164e-15
18	73	1.15542e-15
18	74	1.15569e-15
18	75	1.15555e-15
18	76	1.16358e-15
18	77	1.16512e-15
18	78	1.17047e-15
18	79	1.16328e-15
18	80	1.17498e-15
18	81	1.16714e-15
18	82	1.16905e-15
18	83	1.17427e-15
18	84	1.17571e-15
18	85	1.18656e-15
18	86	1.18701e-15
18	87	1.18167e-15
18	88	1.1848e-15
18	89	1.19257e-15
18	90	1.18441e-15
18	91	1.19869e-15
18	92	1.19276e-15
18	93	1.19019e-15
18	94	1.1971e-15
18	95	1.19475e-15
18	96	1.19623e-15
18	97	1.19632e-15
18	98	1.19887e-15
18	99	1.20276e-15

19	0	1.03758e-15
19	1	1.11516e-15
19	2	1.11036e-15
19	3	1.12494e-15
19	4	1.12528e-15
19	5	1.11411e-15
19	6	1.12113e-15
19	7	1.13096e-15
19	8	1.12927e-15
19	9	1.12684e-15
19	10	1.13032e-15
19	11	1.13571e-15
19	12	1.1347e-15
19	13	1.14564e-15
19	14	1.13947e-15
19	15	1.13427e-15
19	16	1.14212e-15
19	17	1.14353e-15
19	18	1.13763e-15
19	19	1.15351e-15
19	20	1.15559e-15
19	21	1.14842e-15
19	22	1.1429e-15
19	23	1.13792e-15
19	24	1.14803e-15
19	25	1.1501e-15
19	26	1.14256e-15
19	27	1.14594e-15
19	28	1.14681e-15
19	29	1.14408e-15
19	30	1.15047e-15
19	31	1.13979e-15
19	32	1.14834e-15
19	33	1.12802e-15
19	34	1.12805e-15
19	35	1.13705e-15
19	36	1.12481e-15
19	37	1.1293e-15
19	38	1.13344e-15
19	39	1.13205e-15
19	40	1.12028e-15
19	41	1.13366e-15
19	42	1.12908e-15
19	43	1.12219e-15
19	44	1.12823e-15
19	45	1.13084e-15
19	46	1.1295e-15
19	47	1.13463e-15
19	48	1.12179e-15
19	49	1.13503e-15
19	50	1.11398e-15
19	51	1.13094e-15
19	52	1.12195e-15
19	53	1.12806e-15
19	54	1.11684e-15
19	55	1.11242e-15
19	56	1.11123e-15
19	57	1.11753e-15
19	58	1.11223e-15
19	59	1.11343e-15
19	60	1.12078e-15
19	61	1.11723e-15
19	62	1.12059e-15
19	63	1.12361e-15
19	64	1.12542e-15
19	65	1.13176e-15
19	66	1.14963e-15
19	67	1.14579e-15
19	68	1.14041e-15
19	69	1.14177e-15
19	70	1.1462e-15
19	71	1.14237e-15
19	72	1.14278e-15
19	73	1.15788e-15
19	74	1.15615e-15
19	75	1.15761e-15
19	76	1.16561e-15
19	77	1.16958e-15
19	78	1.17423e-15
19	79	1.16434e-15
19	80	1.18093e-15
19	81	1.16778e-15
19	82	1.16974e-15
19	83	1.17565e-15
19	84	1.17756e-15
19	85	1.18717e-15
19	86	1.18737e-15
19	87	1.18647e-15
19	88	1.18712e-15
19	89	1.19684e-15
19	90	1.18539e-15
19	91	1.19925e-15
19	92	1.19673e-15
19	93	1.19046e-15
19	94	1.19772e-15
19	95	1.19582e-15
19	96	1.19729e-15
19	97	1.19751e-15
19	98	1.20042e-15
19	99	1.20282e-15

20	0	1.03866e-15
20	1	1.1157e-15
20	2	1.11043e-15
20	3	1.12531e-15
20	4	1.12668e-15
20	5	1.11697e-15
20	6	1.12173e-15
20	7	1.13122e-15
20	8	1.13355e-15
20	9	1.12981e-15
20	10	1.13253e-15
20	11	1.13719e-15
20	12	1.1365e-15
20	13	1.14599e-15
20	14	1.14001e-15
20	15	1.13607e-15
20	16	1.1454e-15
20	17	1.144e-15
20	18	1.13943e-15
20	19	1.15381e-15
20	20	1.15857e-15
20	21	1.15226e-15
20	22	1.14569e-15
20	23	1.13875e-15
20	24	1.14903e-15
20	25	1.15191e-15
20	26	1.14282e-15
20	27	1.14755e-15
20	28	1.14785e-15
20	29	1.14661e-15
20	30	1.15764e-15
20	31	1.14124e-15
20	32	1.15074e-15
20	33	1.13112e-15
20	34	1.13452e-15
20	35	1.13723e-15
20	36	1.12757e-15
20	37	1.13139e-15
20	38	1.13421e-15
20	39	1.1324e-15
20	40	1.12049e-15
20	41	1.13417e-15
20	42	1.13024e-15
20	43	1.12477e-15
20	44	1.12887e-15
20	45	1.13153e-15
20	46	1.12969e-15
20	47	1.13794e-15
20	48	1.12768e-15
20	49	1.14101e-15
20	50	1.11592e-15
20	51	1.13365e-15
20	52	1.12423e-15
20	53	1.13238e-15
20	54	1.11901e-15
20	55	1.11406e-15
20	56	1.11298e-15
20	57	1.118e-15
20	58	1.11241e-15
20	59	1.11403e-15
20	60	1.12176e-15
20	61	1.11728e-15
20	62	1.12153e-15
20	63	1.12425e-15
20	64	1.1274e-15
20	65	1.13285e-15
20	66	1.1513e-15
20	67	1.14709e-15
20	68	1.1436e-15
20	69	1.14468e-15
20	70	1.14932e-15
20	71	1.14241e-15
20	72	1.15264e-15
20	73	1.158e-15
20	74	1.15868e-15
20	75	1.15892e-15
20	76	1.17111e-15
20	77	1.16989e-15
20	78	1.17469e-15
20	79	1.16489e-15
20	80	1.18308e-15
20	81	1.16831e-15
20	82	1.17197e-15
20	83	1.17602e-15
20	84	1.17778e-15
20	85	1.18958e-15
20	86	1.18771e-15
20	87	1.18654e-15
20	88	1.18877e-15
20	89	1.19865e-15
20	90	1.18565e-15
20	91	1.20352e-15
20	92	1.19675e-15
20	93	1.19215e-15
20	94	1.19871e-15
20	95	1.19702e-15
20	96	1.19773e-15
20	97	1.19796e-15
20	98	1.20301e-15
20	99	1.20383e-15

21	0	1.03925e-15
21	1	1.11743e-15
21	2	1.11176e-15
21	3	1.1256e-15
21	4	1.12691e-15
21	5	1.12282e-15
21	6	1.12312e-15
21	7	1.13178e-15
21	8	1.13455e-15
21	9	1.13107e-15
21	10	1.1345e-15
21	11	1.13739e-15
21	12	1.13842e-15
21	13	1.14819e-15
21	14	1.14181e-15
21	15	1.13754e-15
21	16	1.14927e-15
21	17	1.14499e-15
21	18	1.14161e-15
21	19	1.15508e-15
21	20	1.15982e-15
21	21	1.15278e-15
21	22	1.15153e-15
21	23	1.13951e-15
21	24	1.15307e-15
21	25	1.15679e-15
21	26	1.14287e-15
21	27	1.14803e-15
21	28	1.14843e-15
21	29	1.14713e-15
21	30	1.15783e-15
21	31	1.14483e-15
21	32	1.15527e-15
21	33	1.1329e-15
21	34	1.13596e-15
21	35	1.13882e-15
21	36	1.12916e-15
21	37	1.13931e-15
21	38	1.13445e-15
21	39	1.1372e-15
21	40	1.12096e-15
21	41	1.13442e-15
21	42	1.13061e-15
21	43	1.12652e-15
21	44	1.12952e-15
21	45	1.13746e-15
21	46	1.13123e-15
21	47	1.14355e-15
21	48	1.12891e-15
21	49	1.14113e-15
21	50	1.12378e-15
21	51	1.13552e-15
21	52	1.12573e-15
21	53	1.13243e-15
21	54	1.12202e-15
21	55	1.11852e-15
21	56	1.11467e-15
21	57	1.1191e-15
21	58	1.12004e-15
21	59	1.11466e-15
21	60	1.12472e-15
21	61	1.12221e-15
21	62	1.1219e-15
21	63	1.12808e-15
21	64	1.13126e-15
21	65	1.1336e-15
21	66	1.15304e-15
21	67	1.14763e-15
21	68	1.14412e-15
21	69	1.14755e-15
21	70	1.1495e-15
21	71	1.14421e-15
21	72	1.15274e-15
21	73	1.15924e-15
21	74	1.15899e-15
21	75	1.15901e-15
21	76	1.17309e-15
21	77	1.17085e-15
21	78	1.17525e-15
21	79	1.16581e-15
21	80	1.18666e-15
21	81	1.1717e-15
21	82	1.17467e-15
21	83	1.17736e-15
21	84	1.17932e-15
21	85	1.19298e-15
21	86	1.1884e-15
21	87	1.18912e-15
21	88	1.18938e-15
21	89	1.20006e-15
21	90	1.18899e-15
21	91	1.20491e-15
21	92	1.19733e-15
21	93	1.19682e-15
21	94	1.20031e-15
21	95	1.19937e-15
21	96	1.19926e-15
21	97	1.20155e-15
21	98	1.20447e-15
21	99	1.21124e-15

22	0	1.03955e-15
22	1	1.12097e-15
22	2	1.11178e-15
22	3	1.12681e-15
22	4	1.12701e-15
22	5	1.12376e-15
22	6	1.12482e-15
22	7	1.13664e-15
22	8	1.13538e-15
22	9	1.13582e-15
22	10	1.13504e-15
22	11	1.13742e-15
22	12	1.13873e-15
22	13	1.15068e-15
22	14	1.14554e-15
22	15	1.13961e-15
22	16	1.15158e-15
22	17	1.1456e-15
22	18	1.14236e-15
22	19	1.15804e-15
22	20	1.16098e-15
22	21	1.15382e-15
22	22	1.15187e-15
22	23	1.13972e-15
22	24	1.15589e-15
22	25	1.15737e-15
22	26	1.14503e-15
22	27	1.14892e-15
22	28	1.15071e-15
22	29	1.14736e-15
22	30	1.15811e-15
22	31	1.14538e-15
22	32	1.15652e-15
22	33	1.13552e-15
22	34	1.13682e-15
22	35	1.14247e-15
22	36	1.13273e-15
22	37	1.14319e-15
22	38	1.13468e-15
22	39	1.13811e-15
22	40	1.13812e-15
22	41	1.13788e-15
22	42	1.13717e-15
22	43	1.1273e-15
22	44	1.13154e-15
22	45	1.14148e-15
22	46	1.13573e-15
22	47	1.14504e-15
22	48	1.12892e-15
22	49	1.1413e-15
22	50	1.1255e-15
22	51	1.13563e-15
22	52	1.12949e-15
22	53	1.13735e-15
22	54	1.12259e-15
22	55	1.11928e-15
22	56	1.11479e-15
22	57	1.12078e-15
22	58	1.12048e-15
22	59	1.11532e-15
22	60	1.12594e-15
22	61	1.12316e-15
22	62	1.12287e-15
22	63	1.13519e-15
22	64	1.13538e-15
22	65	1.1375e-15
22	66	1.15306e-15
22	67	1.14835e-15
22	68	1.14489e-15
22	69	1.1487e-15
22	70	1.15043e-15
22	71	1.1451e-15
22	72	1.15464e-15
22	73	1.16126e-15
22	74	1.15966e-15
22	75	1.15925e-15
22	76	1.17524e-15
22	77	1.17087e-15
22	78	1.17534e-15
22	79	1.16623e-15
22	80	1.18748e-15
22	81	1.17226e-15
22	82	1.17503e-15
22	83	1.17746e-15
22	84	1.17962e-15
22	85	1.19371e-15
22	86	1.18938e-15
22	87	1.19198e-15
22	88	1.19095e-15
22	89	1.20118e-15
22	90	1.19056e-15
22	91	1.20633e-15
22	92	1.19905e-15
22	93	1.19831e-15
22	94	1.20279e-15
22	95	1.19939e-15
22	96	1.20219e-15
22	97	1.20206e-15
22	98	1.2054e-15
22	99	1.21351e-15

23	0	1.04231e-15
23	1	1.12277e-15
23	2	1.11296e-15
23	3	1.12899e-15
23	4	1.13029e-15
23	5	1.12487e-15
23	6	1.12489e-15
23	7	1.13677e-15
23	8	1.1401e-15
23	9	1.13715e-15
23	10	1.13665e-15
23	11	1.1393e-15
23	12	1.14096e-15
23	13	1.15293e-15
23	14	1.14763e-15
23	15	1.14372e-15
23	16	1.15184e-15
23	17	1.14578e-15
23	18	1.1428e-15
23	19	1.16266e-15
23	20	1.16148e-15
